cat_level1,cat_level2,cat_level3,brand_name,company_name,company_intro,renqi,diqu
配饰,配饰,时尚饰品,BURANO布拉诺,深圳布拉诺商贸有限公司,1977年，非常热爱且从业20多年假发制作的Leonardo雷奥纳多 先生，在极具诗意的威尼斯设立高级假发定制 作坊，为全球游客和当地居民提供发型设计与制作。   2005年，黄文亮先生 前往欧...详情>>,940,广东深圳
配饰,配饰,黄金珠宝,LOVEUNION,青岛贵妃贸易有限公司,LOVEUNION是一个以时尚感和原创性为主题的香港珠宝品牌，她致力于打造最顶级的天然珠宝平台，为天然宝石爱好者提供最时尚的珠宝资讯。其产品主要有古典浪漫的琥珀，高贵典雅的珊瑚，...详情>>,420,山东
配饰,配饰,黄金珠宝,BLISS,上海崇锦商贸有限公司,bliss珠宝不仅仅通过珍贵的材质体现，同时添加精钢和其他创新材质，是顺应时代潮流的杰出形式。bliss产品有两个互相补足的“灵魂”：一个是时尚前卫的现代风格珠宝，精钢和其他创新材...详情>>,2808,上海青浦区
配饰,配饰,服饰配饰,POROSTAR保罗思黛,保罗思黛服饰有限公司,保罗思黛服饰坐落于中国最具有经济活力的长江三角洲流域的浙江新昌。公司以创自主知识产权注册品牌“POROSTAR（保罗思黛）”服饰系列为主，集研发、生产、经营管理于一体的生产型企业...详情>>,380,浙江
配饰,配饰,时尚饰品,ROSA RUBUS荼菲,汕头市荼蘼工艺饰品有限公司,"ROSA RUBUS饰品始创于2006年.是一家集产品开发,生产制造,营运管理于一体的现在化饰品企业.ROSA RUBUS品牌以独特的设计理念融合国际最新流行元素,时尚而极富个性魅力的风格,深得消费者...详情>>",266,广东
配饰,配饰,服饰配饰,曼歌路MANGELU,浙江温情服饰有限公司,"1.曼歌路的诠释：“当我戴上丝巾的时候，我从没有那样明确地感受到我是一个女人，美丽的女人”——奥黛莉-赫本在17世纪法国向邻国西班牙发动战争, 当时奥地利出兵支援法国, 每位奥地...详情>>",501,浙江
配饰,配饰,时尚饰品,She’s girl,深圳市茜子服饰连锁经营有限公司,2012年She’s girl作为She’s配饰的青春品牌孕育而生，它是She’s 的延续，更是She’s 品牌的新生力量，She’s girl犹如这美丽的蝴碟结，它将游走在服饰的任何部位，秀发，领口，腰带...详情>>,3480,广东
配饰,配饰,服饰配饰,semk,盈思商贸深圳有限公司,Luft是由香港的 Semk公司所建立迷人又年青的杂货设计品牌， 愿意不断尝试立异，突破尺寸和材质的限制，研发很多超乎目前糊口惯常性的杂货作品，因此大受瞩目? Semk商品，结合了激励人...详情>>,3262,广东深圳
配饰,配饰,黄金珠宝,女娲珠宝,女娲珠宝（北京）股份有限公司,“女娲珠宝”致力于打造中国翡翠连锁行业第一品牌！女娲珠宝是全国首批商务部审批备案的特许连锁企业，同时也是第一家由商务部审批备案的翡翠玉器行业特许连锁机构。女娲珠宝品牌自诞...详情>>,2582,北京东城区
配饰,配饰,黄金珠宝,Milesi米勒斯,米勒斯礼品有限公司驻广州办事处,我司自有五金皮具工厂，同时拥有自己的产品设计、开发团队，是一家集设计、开发、生产、销售于一体的专业化产销型公司。主营高档手机挂件、包袋挂饰、钥匙扣、化妆镜、皮具、首饰，还...详情>>,1577,广东广州
配饰,配饰,时尚饰品,flora&azalea;,杭州芙罗拉饰品有限公司 杭州诺拉文化创意有限公司,世界上没有两朵相同的花，FLORA用多变的时尚元素，串起你从可爱女生到魅力女人如花一样的美丽人生。只要你想，芙罗拉就能帮你找到属于你的那朵FLORA。依托于多年的时尚串珠饰品销售和...详情>>,2645,浙江杭州
配饰,配饰,黄金珠宝,贝格珠宝,CALIER中国运营管理中心,深圳市璟渲贸易有限公司主要经营国际知名品牌Calier旗下之“贝格”系列珠宝。其产品以历史悠久、质地纯正、做工精良倍受顾客赞誉。 ＢＩＧＥ贝格珠宝是卡利尔集团旗下品牌之一，产品...详情>>,9266,广东深圳
配饰,配饰,黄金珠宝,Q&A;,美道（中国）有限公司,LOVE&LOVE珠宝是美道公司主力品牌，是专属28-45岁高品质消费人群的高级时尚珠宝品牌，主要顾客为时尚结婚群体及高品味的时尚女性。LOVE&LOVE珠宝以弥足珍贵的金及钻石等天然...详情>>,733,广东深圳
配饰,配饰,黄金珠宝,BESTONE润石,河北润石珠宝饰品有限公司,润石集团专注经营珠宝饰品，经营范围包括翡翠、珊瑚、黄金、钻石、彩宝等高端珠宝以及水晶、宝石、半宝石、银饰、琉璃等时尚饰品，集外贸订单、国内批发、品牌专营等领域，同时涉及酒...详情>>,1098,河北
配饰,配饰,时尚饰品,Pinkko,北京赛卓投资顾问有限公司,Pinkko”粉红可可，为所有年轻女性打造出一个梦幻的、甜蜜的、唯美的时尚王国。汇集最新最潮流的元素，融合“Pinkko”最具想象力的创意，无论你是前卫达人还是委婉淑女，都能在“Pink...详情>>,780,北京丰台区
配饰,配饰,黄金珠宝,COULISSE古莉,北京东方古莉珠宝有限公司,一、 COULISSE公司简介为了保证coulisse品牌的品质，古莉珠宝公司全资收购了位于广东顺德的一间专门从事镶嵌的工厂，这间工厂曾经是COULISSE品牌的唯一代工工厂，这间有着1300人的首...详情>>,3838,北京朝阳区
配饰,配饰,黄金珠宝,翠赋,深圳市嘉乐祥珠宝饰品有限公司,翠赋是嘉乐祥珠宝旗下品牌，嘉乐祥珠宝拥有三十多家直营店，具备丰富的门店经营经验及品牌推广经验。公司拥有一批德才兼备、经验丰富的管理精英，高端、专业的人才团队保证了翠赋品牌...详情>>,1074,广东深圳
配饰,配饰,黄金珠宝,红楼梦,深圳市红楼梦珠宝有限公司,深圳市红楼梦珠宝有限公司是中国文化时尚珠宝首领品牌，是珠宝领域以中国文化元素诠释珠宝体验的首创品牌。红楼梦因中华民族而生，为全球有品位的人士服务。 公司现有金光华广场店、...详情>>,1665,广东深圳
配饰,配饰,时尚饰品,畅尼诗,畅尼诗（北京）服装服饰有限公司,品牌介绍：      The Trendy Shop是著名的的女性时尚配饰品牌，诞生于潮流之都，也同样致力于为追求美和自信的女性装点生活中的每一天。The Trendy Shop以多变的商品和丰富且具绝对品...详情>>,816,北京朝阳区
配饰,配饰,黄金珠宝,惠文祥,北京鑫惠文祥商贸有限公司,北京鑫惠文祥商贸有限公司自创立至今已经成为中国珠宝行业的著名品牌，目前已经形成了经营翡翠、玛瑙、玉雕制品、钟表等多项目的全国性公司，并依托雄厚的技术力量，优良的产品品质，...详情>>,1495,北京其他
配饰,配饰,黄金珠宝,谢源,苏州谢源珠宝有限公司,品质生活，需要夺目的璀璨和时光的晶莹。低调的奢华、优雅的气质，方为上层生活的真谛所在。谢源，源自香港，专为热爱生活、品味之上的您精心打造。秉持尊贵经典、精致时尚的设计理念...详情>>,1867,江苏苏州
配饰,配饰,黄金珠宝,CUIPINWU翠品屋,昭仪新天地（北京）珠宝股份有限公司,翠品屋隶属于昭仪新天地（北京）珠宝股份有限公司，是旗下高端翡翠珠宝品牌。公司集翡翠原材料采购、设计、加工、镶嵌、零售、高级定制及品牌建设为一体，拥有三个子品牌：以对文化收...详情>>,1060,北京朝阳区
配饰,配饰,时尚饰品,LOTUS若莲,成都兰舟实业有限公司,LOTUS若莲源于巴黎，产品包括围巾、饰品、配件等。问世以来一直以它独特优美的设计，女性化且十分讨喜的特殊色彩吸引时尚女性争相收藏。Lotus品牌一直坚持以展示女士魅力为宗旨，产品...详情>>,750,四川
配饰,配饰,服饰配饰,北京故事,杭州欧沙服饰有限公司,人生是一个美丽的故事，女人是故事的主题曲，动听的主题曲会使故事更耐人寻味，妆饰女人同时就是装扮人生。北京象征着高贵与华丽、蕴涵着女性的典雅与华贵。美丽的女人是生活中靓丽的...详情>>,1086,浙江
配饰,配饰,黄金珠宝,景福珠宝,景福珠宝商业(中国)有限公司,景福集团有限公司是香港珠宝采购及销售集团其中之一。它的业务是经营黄金首饰、珠宝、钟表及礼品零售、金条买卖、证券经纪及钻石批发。是景福珠宝金行（1948年成立）、景福金银珠宝钟...详情>>,5778,上海静安区
配饰,配饰,时尚饰品,Carry Lolland卡莉罗兰,深圳市新悦伊点商贸有限公司,我司产品采用高档原料及细腻的工艺，将国际最流行的设计元素、时尚资讯和东方传统工艺融入产品的设计理念，彰显现代女性的气质和魅力。　　目标消费群　　卡莉羅蘭Carry Lolland 定位...详情>>,1476,广东
配饰,配饰,黄金珠宝,亚一金店,上海亚一金店有限公司,从豫园商圈的一家综合性百货商店，发展成为下属十多家企业，经营范围覆盖黄金、铂金、钻石、珍珠、玉器等，亚一金店从当初的一家店铺扩张为今天拥有全国范围近500家网点的连锁企业；...详情>>,5488,上海黄浦区
配饰,配饰,黄金珠宝,CUIPINWU翠品屋,昭仪新天地（北京）珠宝股份有限公司,翠品屋隶属于昭仪新天地（北京）珠宝股份有限公司，是旗下高端翡翠珠宝品牌。公司集翡翠原材料采购、设计、加工、镶嵌、零售、高级定制及品牌建设为一体，拥有三个子品牌：以对文化收...详情>>,1060,北京朝阳区
配饰,配饰,时尚饰品,LOTUS若莲,成都兰舟实业有限公司,LOTUS若莲源于巴黎，产品包括围巾、饰品、配件等。问世以来一直以它独特优美的设计，女性化且十分讨喜的特殊色彩吸引时尚女性争相收藏。Lotus品牌一直坚持以展示女士魅力为宗旨，产品...详情>>,750,四川
配饰,配饰,服饰配饰,北京故事,杭州欧沙服饰有限公司,人生是一个美丽的故事，女人是故事的主题曲，动听的主题曲会使故事更耐人寻味，妆饰女人同时就是装扮人生。北京象征着高贵与华丽、蕴涵着女性的典雅与华贵。美丽的女人是生活中靓丽的...详情>>,1086,浙江
配饰,配饰,黄金珠宝,景福珠宝,景福珠宝商业(中国)有限公司,景福集团有限公司是香港珠宝采购及销售集团其中之一。它的业务是经营黄金首饰、珠宝、钟表及礼品零售、金条买卖、证券经纪及钻石批发。是景福珠宝金行（1948年成立）、景福金银珠宝钟...详情>>,5779,上海静安区
配饰,配饰,时尚饰品,Carry Lolland卡莉罗兰,深圳市新悦伊点商贸有限公司,我司产品采用高档原料及细腻的工艺，将国际最流行的设计元素、时尚资讯和东方传统工艺融入产品的设计理念，彰显现代女性的气质和魅力。　　目标消费群　　卡莉羅蘭Carry Lolland 定位...详情>>,1476,广东
配饰,配饰,黄金珠宝,亚一金店,上海亚一金店有限公司,从豫园商圈的一家综合性百货商店，发展成为下属十多家企业，经营范围覆盖黄金、铂金、钻石、珍珠、玉器等，亚一金店从当初的一家店铺扩张为今天拥有全国范围近500家网点的连锁企业；...详情>>,5488,上海黄浦区
配饰,配饰,手表,nivada尼维达,nivada尼维达 上海金钟,瑞士尼维达（NIVADA）表以其典雅的外观、精准的计时以及高贵的皇室血统闻名于世。该品牌由瑞士钟表大师 MARCHESE SCHNEIDER（马切斯.施奈德）于1926年创立。SCHNEIDER家族为18世纪欧...详情>>,1851,上海徐汇区
配饰,配饰,时尚饰品,奇娜思,义乌市奇钠斯饰品有限公司,义乌市奇钠斯饰品有限公司成立于2003年12月，厂址位于义乌市荷叶塘工业区金辉路8号，总占地面积2万多平方米，建筑面积3万多平方米，员工达到800人。2010年1月，公司投资建立了自己的...详情>>,572,浙江
配饰,配饰,黄金珠宝,BRIGHTMAN布莱曼,北京戴丽得珠宝首饰有限公司,首饰品从古至今都是深受人们喜爱的物品，也是馈赠亲友的好礼品，是感情深厚恒久的象征以及对爱情的一种表达。随着中国经济的高速增长，人们追求时尚及对首饰品的观念改变，首饰品的需...详情>>,1844,北京西城区
配饰,配饰,服饰配饰,DUOSE朵色,浙江东妍服饰有限公司,义乌市芭特拉围巾商行是一家专业生产各种规格的围巾、长巾和三角巾的厂家。围巾、长巾和三角巾出口欧美、中东等国家和地区，本着“以人为本，科技创新，诚信相待，品质取胜”的经营理...详情>>,289,浙江
配饰,配饰,黄金珠宝,中艺,广州中艺(香港)国际品牌有限公司,中艺(香港)，为经营高档华夏文化色彩浓厚的奢华精品零售商，自1959年在香港创立至今已有五十年历史，多年来积极把「华夏文化 &bull;生活时尚&bull;诚信关爱&bull;品质保...详情>>,3170,广东广州
配饰,配饰,时尚饰品,C.F卡洛芳瑞,珠海市卡洛芳瑞饰品有限公司,C.F. 时尚饰品品牌（Color Fairy）中文译音卡洛芳瑞，是珠海卡洛芳瑞饰品有限公司旗下的自有品牌。产品以纯银饰品为主，以女装 手表、施华洛世奇水晶、精品小皮具等女性喜爱的其它饰...详情>>,1454,
配饰,配饰,时尚饰品,追银族,成都追银族饰品股份有限公司,品牌简介N STYLEN 是一种态度拒绝单调让美丽更多样使人生更精彩IN 是一种姿态追逐的不仅是光环还有内心的信仰和力量追银族追逐全球风尚，引领最IN潮流将N面美丽 ，凝于精致银饰精饰每...详情>>,1.3万,四川成都
配饰,配饰,黄金珠宝,DERAIN,深圳市迪娜林饰品有限公司,DERAIN，融合欧洲悠久的钻石艺术和现代风格于一身，缔造出最具艺术品位的时尚钻饰，将优雅的生活方式传递给每一位消费者。      DERAIN钻饰，以精选的最高等级美钻和最精湛的切工闻名...详情>>,8242,广东深圳
配饰,配饰,时尚饰品,Friis&Company;,Friis&Company代理商：上海碧储贸易有限公司,Friis&Company简称Friis&Co，来自丹麦的配饰大牌，主要偏向年轻女性。呈现气质出众、品味独具的女性风格，在整个欧洲都比较流行。作为一个主要生产配饰的品牌，Friis&Co ...详情>>,917,上海静安区
配饰,配饰,黄金珠宝,华昌珠宝,莆田华昌珠宝有限公司,华昌珠宝有限公司，成立于1998年，总部位于海西经济区滨海新城莆田，占地面积约7万平方米，公司拥有7个中心：产品研发中心、生产加工中心、仓储物流中心、人力资源中心、市场营销中心...详情>>,3186,福建莆田
配饰,配饰,黄金珠宝,华璐珠宝,上海华璐珠宝有限公司,上海华璐珠宝有限公司是一家专业经营翡翠、宝石玉、时尚金银、珍珠、水晶、天珠、玛瑙等的珠宝公司。公司成立多年以来，立志打造中国珠宝营销航母。公司以品牌策划推广中心，品牌运行...详情>>,2293,上海浦东新区
配饰,配饰,黄金珠宝,赋美诗,中国珠宝首饰进出口公司,中国珠宝首饰进出口公司在做首饰出口贸易的同时，积极寻找新的业务增长点，正在筹划具有统一形象、统一品牌、统一价格和统一商品的专卖店。目前，赋美诗品牌的黄金饰品在北京新世界商...详情>>,595,北京朝阳区
配饰,配饰,手表,宾伦BINLUN,广州易赢贸易有限公司,广州易赢贸易有限公司创办于2009年，是新兴的一家年轻有朝气、实干有魄力及有着广阔发展前景的电子商务公司。作为香港宾伦钟表珠宝有限公司中国大陆运营中心，全权负责大陆地区“宾伦...详情>>,1067,广东广州
配饰,配饰,时尚饰品,Pinkme粉美儿,广州粉嘟嘟饰品有限公司,粉美儿品牌介绍　　粉美儿(Pinkme)是公司旗下优秀的女童饰品品牌，其产品服务定位于现代都市3-12岁年龄的美丽小公主，她们天真可爱，崇尚纯美;她们活泼灵动，渴望长大。公司根据二十...详情>>,427,广东
配饰,配饰,黄金珠宝,ELODY爱乐蒂,爱乐蒂珠宝首饰（深圳）有限公司,爱乐蒂是集珠宝首饰设计、研发、生产与零售为一体的综合型珠宝饰品企业集团。在东南亚、香港及深圳分别设立分公司和办事处。本公司一直坚信及秉承“品质创造价值”的经营理念，以品牌...详情>>,928,广东深圳
配饰,配饰,时尚饰品,优尼特,杭州悠步纺织品有限公司,"优尼特 画艺伞是由Unica (HK) Co.,Ltd.设计和由杭州悠步纺织品有限公司开发和制造。每块伞片全手工拼接，使整个伞面成为一幅整体的国画。伞面采用加密的碰起布，强防水防UV（紫外线）...详情>>",433,浙江
配饰,配饰,黄金珠宝,简金品JHAN,简金品JHAN亚太区营运中心,粤豪旗下的简金品设计灵感源自意大利经典工艺与东方现代女性审美和谐统一的梦想。款式、创意与设计融合了欧陆的浪漫风情与东方的端庄典范，自然优雅，引导时尚潮流。造型奇特，繁复细...详情>>,4322,广东深圳
配饰,配饰,黄金珠宝,泛达诗珠宝,深圳市泛达诗珠宝有限公司,泛达诗珠宝&mdash;&mdash;比利时时尚钻饰戴俪尔旗下荣誉品牌，源自18世纪欧洲珠宝世家，倡导“时尚”“优雅”“精致”的品牌价值，始终关注国际流行趋势，专注于为现代女性提...详情>>,4160,广东深圳
配饰,配饰,时尚饰品,esse爱惜,广州庞达珠宝首饰有限公司,esse以925银为主要原料，精工镶嵌幽亮的马克赛，是一个立足时尚前沿、彰显高贵品位的国际中高端银饰品牌。 　　源自18世纪中叶维多利亚时代的马克赛手工esse银饰银饰，是维多利亚时期...详情>>,555,广东
配饰,配饰,黄金珠宝,j’code真爱密码,真爱密码股份有限公司,j&rsquo;code真爱密码隸屬於長城金銀珠寶公司，該公司成立於1982年，以經營飾金起家，期間並有多項作品於亞洲足金首飾設計大賽中展露頭角。為邁向國際化的發展與多元化的經營，20...详情>>,1082,台湾台北
配饰,配饰,黄金珠宝,CHENG&CHEUNG;,宝云号（香港）有限公司,1984年 新星誕生寶雲號，一所非凡的企業誕生。鄭先生與章先生帶領寶雲號由初時兩名員工，位於尖沙咀寶勒巷一間小型寫字樓起步，經幾年間上下一心營運下，從香港市場出發擴展至新加坡...详情>>,1364,香港九龙城区
配饰,配饰,服饰配饰,BOOOGE博歌,苏州禾孚泰服饰有限公司,博歌品牌是苏州禾孚泰服饰有限公司主打品牌之一。公司位于著名的文化古城、丝绸之府—苏州，具有丰富的纺织品行业资源。专业从事服饰产品，集设计、生产、销售于一身。　　博歌主张简...详情>>,260,江苏
配饰,配饰,黄金珠宝,E&CO;,英格萊股份有限公司,【歷史沿革】 倫敦的迷人之處在於擁有前衛與時尚的流行感，同時也保有藝術與歷史文學的價值，由Herbert Rogers(赫伯.羅傑斯)所帶領的設計團隊，以簡約的造型與豐富的情感勾勒『誠實、...详情>>,988,台湾台北
配饰,配饰,服饰配饰,圣泰SHENG TAI,青岛圣泰制帽有限公司,青岛圣泰制帽有限公司位于风光秀丽的青岛西部－－美丽富饶的胶州湾畔。北邻二零四国道，东接青岛港、飞机场。海、陆、空四通八达，交通十分便利。该公司是一家集缝纫、整烫、弯眉、定...详情>>,330,山东
配饰,配饰,服饰配饰,希忠XI ZHONG,义乌希忠针织帽业有限公司,义乌希忠针织帽业有限公司创建于是1988年，已有十几年的生产历史，座落于闻名遐迩的商城义乌。本公司专业生产各种款式的针织帽以及围巾等系列产品。产品内陆市场广阔，并远销美国、法...详情>>,192,浙江
配饰,配饰,服饰配饰,JIKAN STYLE,JIKAN STYLE 表参道店,运用色彩展现纷呈的日本传统文化。JIKAN STYLE表参道店出售的手巾全部采用独特工艺制成，凸显了日本四季丰富的色彩和情绪。敞亮而充满时尚感的店面内，井然有序地摆放着各式各样由日...详情>>,150,海外
配饰,配饰,黄金珠宝,4°C,4°C珠宝有限公司,4°C珠宝首饰品牌：4°C貴為日本最著名的首飾品牌之一，為您不斷呈獻目不暇給的名師設計首飾，原創獨特而又優雅時尚的珠寶首飾，無論配搭日常服裝或作為紀念重要日子的禮物，...详情>>,6061,香港
配饰,配饰,黄金珠宝,东方金钰,深圳市东方金钰珠宝实业有限公司,东方金钰股份有限公司是目前国内翡翠行业唯一一家上市公司，股票代码：600086，注册资本3.5亿元，公司总资产逾25亿元。作为国内最大的翡翠原材料供应商、翡翠首饰产品制造商、批发零...详情>>,5846,
配饰,配饰,手表,doxa时度,迈拿钟表商贸(上海)有限公司,迈拿钟表商贸（北京）有限公司由香港迈拿国际钟表有限公司（瑞士时度DOXA表亚太区总代理）于2009年5月投资成立，负责时度doxa表在中国大陆地区的市场推广及销售工作。拥有超过120年历...详情>>,1962,上海卢湾区
配饰,配饰,眼镜,骏朗眼镜,香港宝丽集团,骏朗眼镜隶属香港宝丽集团，集团总部设在时尚之都香港，是一家拥有精湛技术的专业验光、配镜的国际眼镜连锁机构。骏朗眼镜销售的不仅是眼镜，更是一种生活方式，从引导具有共识的价值...详情>>,1833,北京海淀区
配饰,配饰,黄金珠宝,玦嘉珠宝,玦嘉珠宝有限公司,玦嘉珠宝行是一家专业经营天然翡翠精品的机构，在京已 有多年发展历史。公司主营缅甸天然A货翡翠，集制作、设计 、销售为一体，在云南、广东均设有加工制作场所。玦嘉珠宝取谐音“绝...详情>>,1262,北京西城区
配饰,配饰,黄金珠宝,Anna Hu胡茵菲,Anna Hu珠宝有限公司,古典、浪漫、唯美、梦幻，这是Anna对美学的见解，它们属于她毕生真爱的古典乐，更属于她竭尽全部热情的珠宝艺术。她说：“我希望将这种精神融合进多样化的风格之中，创造出独具灵魂的...详情>>,1445,台湾台北
配饰,配饰,黄金珠宝,vancleef&arpels;,梵克雅宝集团,来自法国巴黎的梵克雅宝，在凡顿广场的凡顿立柱作为视觉设计，创造出一个内含品牌所写字母VC和A的菱形符号。这个品牌标志1938年通过注册，而后梵克雅宝每推出新的作品，都会在上面铭...详情>>,418,
配饰,配饰,时尚饰品,I&U;银饰,凌志首饰品牌管理(广州)有限公司,凌志首饰（香港）有限公司，自成立以来一直致力于时尚饰品品牌文化的传播和推广，成功代理并运营多个源于欧洲的时尚饰品品牌，倡导精致而简约的生活方式，深受各地区消费者的喜爱和推...详情>>,7400,广东广州
配饰,配饰,黄金珠宝,黄金之星,天津黄金之星贵金属经营有限公司,天津黄金之星贵金属经营有限公司，是以现货交易和投资咨询为主的贵金属投资企业，是天津贵金属交易所综合类会员单位（编号105）。 天津贵金属交易所会员资格证书 天津贵金属交易所创...详情>>,1744,广东深圳
配饰,配饰,时尚饰品,amas艾玛施,常州维玛诗珠宝有限公司,amas艾玛施纯银 西班牙的浪漫风格玫瑰般的热情热情中韵带着思想的深邃热爱生活、热爱未来、热爱你常州维玛诗珠宝有限公司，旗下品牌：维罗纳纯银 艾玛施纯银 ... 维玛诗珠宝是集创意...详情>>,2114,江苏
配饰,配饰,服饰配饰,vivante,杭州钜彤服饰有限公司,vivante围巾品牌：这是一个真实的故事，MR.RAJEEV公司领导人的父亲出生于印度的普通锡克族家庭，父母都是农民。和很多印度家庭一样，他们辛勤工作，希望改变贫困的现状。在他八岁的时...详情>>,483,浙江杭州
配饰,配饰,服饰配饰,quenere,当洋（上海）贸易有限公司,...详情>>,304,上海
配饰,配饰,服饰配饰,乐玛尔NIRMAL,印度乐玛尔羊毛织造有限公司中国代表处,Color is life! (颜色就是生命)！去过印度的人都无法忘记那些斑斓的色彩，女性纱丽上满布的精美刺绣，是时尚舞台上最震撼心灵的一抹惊鸿，也是设计师们得灵感来源。从上世纪的时尚女...详情>>,461,北京朝阳区
配饰,配饰,时尚饰品,donna tella,中勤集团有限公司,Central Force 中勤集团是印度总公司于香港开设的办事处，业务以制造及销售印度披肩为主，客户遍布世界各地。远至欧美品牌如 Giordano、Eddie Bauer等，近至印度皇室贵族，也是我们的...详情>>,223,海外
配饰,配饰,服饰配饰,Wild Strawberry思其百睿,杭州思其百睿服饰有限公司,香港思其百睿服饰有限公司旗下奢侈品牌 Wild Strawberry 的创始人是两个既推崇欧洲历史文化又富于革新精神和自由精神的年轻人。Patrick热爱旅游与摄影，足迹遍及世界各地；James纵览...详情>>,735,浙江
配饰,配饰,服饰配饰,天煜,杭州天煜丝绸有限公司,杭州天煜丝绸有限公司拥有配套企业国产、进口丝织机600余台套，年生产绸缎1200万米，企业以生产贸易为一体，公司全年开发新产品200余种，产品主要为：真丝、丝棉、丝毛、丝麻及其他高...详情>>,156,浙江
配饰,配饰,服饰配饰,玉披丝绒,杭州玉披丝绒制品有限公司,"杭州玉披丝绒制品有限公司是专业生产加工围巾、披肩、丝巾、头巾、羊绒围巾、羊毛围巾、真丝围巾、全棉围巾、腈纶围巾、黏胶围巾、方巾、其他围巾等产品的私营有限责任公司,是一家专...详情>>",190,
配饰,配饰,服饰配饰,菲尔玛,新昌菲尔玛服饰有限公司,新昌菲尔玛服饰有限公司是集研发、设计、生产、销售于一体的生产型独立法人企业，地处中国最具经济活力的长江三角洲南翼的浙江新昌，上三高速、甬金高速、104国道在这里交汇，并享有...详情>>,323,浙江
配饰,配饰,时尚饰品,月沁Y&Q;,上海月沁文化传播有限公司,[企业宣言]我们热爱艺术、热爱生活，热爱生活化的艺术，更热爱艺术化的生活。我们立志用不经意的改变，带给您不一样的生活品质。[关于月沁]随着时代的发展，艺术品不再被束之高阁，为...详情>>,254,上海长宁区
配饰,配饰,时尚饰品,Chrome Hearts,克罗心（北京）商贸有限公司,"ChromeHearts它成立于1988年.1992年在全美最具权威和荣誉的【美国时尚设计师协会】上荣获了首饰—银饰品部门受赏以来,它的出现彻底推翻了长期以来人们对银饰品的观念.以独有的魅力让...详情>>",3788,北京朝阳区
配饰,配饰,时尚饰品,JIMMY几米,深圳市奇奇礼品有限公司,数年前进军国内工艺礼品市场，商品以设计师原创作品与其延伸商品为主，具有文化内涵为特色。如以「向左走、向右走」走红的台湾绘本画家「几米」的延伸商品，品项包含手机座、手机袋、...详情>>,630,广东
配饰,配饰,服饰配饰,beats and spices,安思爱(上海)服饰有限公司,beats and spices主营日本风格饰品类商品，以手套，腰带，围巾，帽子，，，，，，，为主！设计理念前卫，为女性提供时尚美观实用的饰品！让女性更自信！同时做进出口贸易！风格日式，...详情>>,1503,上海长宁区
配饰,配饰,服饰配饰,natetion耐特天奴,嵊州凯仕隆服饰有限公司,嵊州凯仕隆服饰有限公司创办于1998年，位于扬名海内外的“中国领带城”的经济开发区，毗邻杭州、宁波，西靠金华，南临温台，交通极为便利。　　凯仕隆服饰是一家集开发、设计、加工、...详情>>,238,浙江
配饰,配饰,服饰配饰,蓝宝石EMERALD BLUE,漳浦彩蓝制帽有限公司,彩蓝公司系日商重松章独资创办的，1995年4月建成投产，公司投资总额520万美元，注册资本260万美元，主要生产帽子提包等产品，年产帽子300万个，畅销日本，东南亚，欧美等20多个国家和...详情>>,281,福建
配饰,配饰,时尚饰品,思菲丽丝爱沙,思菲丽丝爱沙韩国饰品连锁机构,“feliz esa”意为西班牙语“幸福的女人”的意思菲丽丝爱沙韩国进口饰品专卖直营分店： 成都壹购、成都优品道 加盟分店： 成都盐市口、成都万达、峨眉伊盛、深圳南山、广州天河 菲丽...详情>>,311,四川
配饰,配饰,服饰配饰,HATTERS’ HUB帽仕汇,上海帽饰汇服饰有限公司,HATTERS’HUB帽仕汇初梦起源，需要回溯到20年前，上海帽仕汇创始人Jeffrey从贸易行业偶然接触到帽子，注定缘已起。帽子散发出的温暖，如同亢长雨季过后的第一缕明媚阳光，有着清新和...详情>>,2196,上海徐汇区
配饰,配饰,时尚饰品,armax,上海敖多商贸有限公司,关于我们　　armax是上海敖多商贸有限公司旗下自主品牌，目前已在北京、上海、大连、沈阳、杭州、济南、青岛、西安、重庆、郑州、南宁等多个大中城市开设专柜。　　品牌目标　　成为...详情>>,2466,上海静安区
配饰,配饰,时尚饰品,Chaplet佩妮,广州市佩妮饰品有限公司,佩妮（Chaplet-paris）饰品，是国内唯一一家集原材料生产、饰品的设计、开发和制造为一体的时尚饰品品牌，是国内环保型树脂材料（醋酸纤维）生产领域的先锋。广州市佩妮饰品有限公司...详情>>,5171,广东
配饰,配饰,时尚饰品,思菲丽丝爱沙,思菲丽丝爱沙韩国饰品连锁机构,“feliz esa”意为西班牙语“幸福的女人”的意思菲丽丝爱沙韩国进口饰品专卖直营分店： 成都壹购、成都优品道 加盟分店： 成都盐市口、成都万达、峨眉伊盛、深圳南山、广州天河 菲丽...详情>>,311,四川
配饰,配饰,服饰配饰,HATTERS’ HUB帽仕汇,上海帽饰汇服饰有限公司,HATTERS’HUB帽仕汇初梦起源，需要回溯到20年前，上海帽仕汇创始人Jeffrey从贸易行业偶然接触到帽子，注定缘已起。帽子散发出的温暖，如同亢长雨季过后的第一缕明媚阳光，有着清新和...详情>>,2199,上海徐汇区
配饰,配饰,时尚饰品,armax,上海敖多商贸有限公司,关于我们　　armax是上海敖多商贸有限公司旗下自主品牌，目前已在北京、上海、大连、沈阳、杭州、济南、青岛、西安、重庆、郑州、南宁等多个大中城市开设专柜。　　品牌目标　　成为...详情>>,2467,上海静安区
