cat_level1,cat_level2,cat_level3,brand_name,company_name,company_intro,renqi,diqu
家纺家饰,家纺家饰,窗帘布艺,梦斓莎,广州梦斓莎家居布艺有限公司,梦斓莎窗帘品牌：MOONLIGHT SONATA(汉译名 MOONLIGHT SONATA (梦斓莎窗帘布艺Moonlight-sonata))是源自澳洲的窗帘品牌，是全球窗帘布艺十大品牌之一。MOONLIGHT SONATA (梦斓莎窗帘布...详情>>,1504,广东广州
家纺家饰,家纺家饰,家纺寝饰,Denazy迪娜姿,上海月桂女神（中国）有限公司,Denazy迪娜姿家纺品牌：迪娜姿Denazy，月桂女神（中国）有限公司旗下品牌。月桂女神中国有限公司前身创立于1990年，2006年8月在香港设立集团总部，从制造商成功转型为品牌商。迪娜姿D...详情>>,282,上海普陀区
家纺家饰,家纺家饰,毛巾,FEILER,中国总代理：上海恐龙纺织装饰品有限公司,德国知名毛巾品牌：FEILERFEILER于2013年进入中国大陆市场，此后由恐龙纺织独家代理。作为德国知名的奢侈品毛巾品牌，FEILER因其独有的雪尼尔系列而闻名，产品系列涵盖了毛巾、浴巾、...详情>>,661,上海闵行区
家纺家饰,家纺家饰,家居饰品,瑞兹家居,湖南瑞兹家居科技有限公司,瑞兹家居品牌：知名家居连锁品牌，源自意大利经典软家居品牌，聚合六大品类产品（高端凉席、家居皮草、高端家居鞋、沙发用品、布艺饰品、地毯地垫，家居服、床上用品），为用户提供高...详情>>,459,湖南长沙
家纺家饰,家纺家饰,家纺寝饰,SilkCube丝立方,苏州丝立方家纺科技有限公司,SilkCube丝立方家纺品牌：丝立方品牌就是倡导绿色科技、健康养生、风雅奢华的生活理念。桑-蚕-丝，三道笔触，源于桑，至于丝，构筑了一个具有立体透视效果的天然丝柔空间。黄绿色清新...详情>>,398,江苏苏州
家纺家饰,家纺家饰,家纺寝饰,SINDBIN兴达贝妮梦,南通兴达贝妮梦家用纺织品有限公司,SINDBIN兴达贝妮梦家纺品牌;南通兴达贝妮梦家用纺织品有限公司坐落在亚洲最大的家纺产业基地──中国叠石桥家纺城。公司在诞生后的15年间，快速完成了生产经营向规模化、集约化方向的...详情>>,388,江苏南通
家纺家饰,家纺家饰,家纺寝饰,伊美莲,江苏明超国际贸易有限公司,伊美莲家纺品牌：江苏明超国际贸易有限公司是一家集研发、设计、生产、销售于一体的大型专业家纺企业。明超人奋发努力，开拓创新，业已成长为国内具有雄厚综合实力的专业家纺企业。公...详情>>,327,江苏南通
家纺家饰,家纺家饰,家纺寝饰,DAY&ME; HOME大米家纺,上海佳布斯家用纺织品有限公司,DAY&ME HOME大米家纺品牌：DAY&ME HOME（大米家纺）源于北欧，其风格简约中透着一丝丝舒适，舒适中透着一丝丝惬意，清新的色调，简约的图形，贴心的细节，共同将北欧的自然、...详情>>,1631,江苏南通
家纺家饰,家纺家饰,家纺寝饰,lehome乐加,宁波乐加电子商务有限公司,乐加（lehome）家纺创立于2011年，是一家独具风格的原创家纺家居品牌。乐加（lehome）家纺主要经营套件、靠垫、绒被等软装饰纺织产品。乐加（lehome）家纺产品以中国历代文明为资源库...详情>>,448,浙江宁波
家纺家饰,家纺家饰,家纺寝饰,BAILIN柏琳,江苏柏琳家用纺织品有限公司,BAILIN柏琳家纺品牌： 江苏柏琳家用纺织品有限公司成立于2000年8月，是国内较早涉足家用纺织品行业的企业之一。公司位于全国最大的纺织品基地江苏南通国际家纺城西侧800米，交通运输...详情>>,421,江苏南通
家纺家饰,家纺家饰,家纺寝饰,ABS,上海爱彼此家居用品股份有限公司,ABS家居品牌：上海爱彼此家居用品股份有限公司成立于2008年3月，注册资本500万元。爱彼此立志于通过没有中间商的直销平台以高性价比的方式将欧美生活方式带给中国普通百姓。彼此关爱...详情>>,851,上海浦东新区
家纺家饰,家纺家饰,家纺寝饰,COTTONCARE,北京棉田纺织品有限公司,CottoncareCottoncare是北京棉田纺织品有限公司投资的一个中高级家纺品牌。体现“纯棉”和“关爱”，我们专注以“优雅、时尚、经典”为Cottoncare的品牌风格。以经典欧洲花型与东方花...详情>>,366,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,玛丽安娜,北京玛丽安娜纺织品有限公司,玛丽安娜家纺品牌：北京玛丽安娜纺织品有限公司位于北京市通州开发区，交通便捷。本公司自成立以来，通过资金重组，企业通过ISO9001：2000国际质量体系认证，公司有丰富的管理经验，...详情>>,455,北京通州区
家纺家饰,家纺家饰,家纺寝饰,BAISIHAN百思寒,绍兴县北晨羽绒制品有限公司,"BAISIHAN百思寒百思寒是浙江绍兴北晨羽绒制品有限公司所申请注册的一个羽绒制品品牌,北晨羽绒制品有限公司是集研发，设计生产。销售于一体的家用羽绒制品生产的企业，专注于羽绒床品...详情>>",273,浙江绍兴
家纺家饰,家纺家饰,家纺寝饰,塔山,重庆隆发皮革制品有限责任公司,塔山牛皮席：重庆隆发皮革制品有限责任公司成立于一九九七年，是一家从事原皮收购、皮件制作和销售为一体的综合性企业。公司产品主要包括：水牛皮凉席、水牛皮枕席、水牛皮拖鞋、水牛...详情>>,195,重庆江北区
家纺家饰,家纺家饰,家纺寝饰,LANFITE朗菲家纺,江苏朗菲家用纺织品有限公司,LANFITE朗菲家纺品牌：江苏朗菲家纺是由羽绒巨头江苏欣隆羽绒集团投资打造，立足于中高端的品牌全系列家纺。 江苏欣隆羽绒有限公司由总经理谈爱松先生于1993年创立，是以羽毛羽绒及相...详情>>,468,江苏镇江
家纺家饰,家纺家饰,家纺寝饰,韩绿工艺家纺,佛山市禅城区韩绿工艺家纺有限公司,韩绿家纺品牌：韩绿家纺是一家集先进研发设计，生产，销售为一体的具有强大综合实力的家纺企业。公司以“创造美好睡眠生活，打造时尚环保家居品牌”为经营理念，倡导人们在紧张的都市...详情>>,277,广东佛山
家纺家饰,家纺家饰,家纺寝饰,Spring Air诗贝艾尔,广州市常春藤家居用品有限公司,Spring Air诗贝艾尔床垫品牌：1926年，创始人Francis Karr先生，发明了自由端开放式弹簧床垫，创立了Spring Air诗贝艾尔品牌。Karr先生本身就是一个梦想家，他 不断创新技术和工艺，...详情>>,438,上海徐汇区
家纺家饰,家纺家饰,家纺寝饰,YUGOME羽光家纺,深圳羽光家纺有限公司,YUGOME羽光家纺品牌：羽光家纺，专业家纺产品制造商羽光家纺以“为顾客创造美好、舒适、时尚的家纺居室体验”为目标，致力于提供最具流行感召力的高品质时尚家纺产品，旗下主要产品涵...详情>>,408,广东深圳
家纺家饰,家纺家饰,毛巾,纤之韵,郑州纤之韵纺织品有限公司,纤之韵纺织品品牌：纤之韵历程郑州纤之韵纺织品有限公司，是河南佰岁之家企业管理（集团）有限公司旗下的全资子公司。纤之韵公司自成立起直至今天，一直专注一件事——生态蛋白纤维纺...详情>>,309,河南郑州
家纺家饰,家纺家饰,窗帘布艺,QCBL晴彩巴厘,海宁晴彩巴厘纺织有限公司,QCBL晴彩巴厘布艺品牌：2008年，在中国家纺装饰布生产基地--海宁市许村镇，QCBL晴彩巴厘布艺是一个追求美的企业，以真诚为媒，传播美丽的企业悄然崛起，这就是海宁晴彩巴厘纺织有限公...详情>>,470,浙江嘉兴
家纺家饰,家纺家饰,窗帘布艺,伊伊布舍,浙江海宁伊伊布舍纺织有限公司,伊伊布舍布艺品牌:布衣品牌加盟首选品牌伊伊布舍&mdash;&mdash;专业的窗帘布艺生产、设计、制作，以及零售终端整体解决方案的供应商。获得中国家用纺织品行业协会颁发的“中...详情>>,2405,浙江嘉兴
家纺家饰,家纺家饰,家纺寝饰,丝工坊,吴江乐曼纺织有限公司,丝工房手工蚕丝被：“丝工坊”是乐曼纺织集团旗下的知名家纺品牌，产品种类丰富，涵盖各类真丝床上套件、桑蚕丝被、枕芯以及其他真丝家纺制品。“丝工坊”产品原料均采用天然纯蚕丝，...详情>>,424,江苏苏州
家纺家饰,家纺家饰,窗帘布艺,HABIMODE赫彼娜,北京美堡·饰家丽装饰材料有限公司,HABIMODE赫彼娜布艺品牌:赫彼娜布艺品牌秉承“极致工艺、精心服务”的理念，迎合目前中国消费者对家居生活品质的需求，提供百分百纯进口的布艺产品。赫彼娜团队致力于为大众提供在同...详情>>,2185,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,佳之优品,上海佳之优品家纺生活连锁有限公司,佳之优品家纺生活馆：佳之优品，由（家的用品）演变而来，取（家）和（用）的谐音（佳）和（优）。这一演变，蕴含我们的品牌定位和经营理念。（佳），意味着高性价比：（优），则代表...详情>>,1664,上海杨浦区
家纺家饰,家纺家饰,家居饰品,光合实验室,成都光合视效文化传媒有限公司,关于光合实验室爱就像花朵，需要春天的和煦让它绽放，但我们总担心它的转瞬即逝。我们带着当初热爱设计的热情，来做一个实验：为花朵施魔法，使之“永不凋谢”。我们成功了。这种魔法...详情>>,921,四川成都
家纺家饰,家纺家饰,家纺寝饰,蒂芙丝绸,深圳市帝富丝绸家纺有限公司,蒂芙丝绸家纺品牌：蒂芙丝绸家纺是深圳市帝富丝绸家纺有限公司旗下的高端真丝家纺品牌。该公司坐落于深圳特区梧桐山麓，是全国著名的顶级真丝家纺研发、设计、生产、销售的专业公司。...详情>>,3340,广东深圳
家纺家饰,家纺家饰,家纺寝饰,芸生,芸生品牌营运中心:浙江棉果果棉业有限公司,芸生--中国亲子家寝第一品牌浙江棉果果棉业有限公司是国内仅有的新疆有机彩棉、长绒棉花被制造商和健康睡眠理念倡导者，“我们只造好被窝”是公司的立业之本与品牌灵魂；旗下的“棉果...详情>>,723,浙江
家纺家饰,家纺家饰,家纺寝饰,月桂女神,月桂女神（中国）有限公司,月桂女神（中国）有限公司，集团总部于中国香港，是一家多品牌、多元化经营的企业。主营家用纺织品，同时涉及家居、化妆品、箱包、内衣、服装、饰品和投资业务，控股上海安语家纺有限...详情>>,693,上海普陀区
家纺家饰,家纺家饰,家居饰品,LIBO骊帛,杭州骊帛丝绸有限公,杭州骊帛丝绸有限公司是一家以丝绸产品为核心的品牌公司。在全国大中城市建有60余家成员加盟的特许经营，连锁专卖网络。主导品牌是“LIBO骊帛”丝绸系列家居用品，将现代生活与中国传...详情>>,690,浙江杭州
家纺家饰,家纺家饰,家纺寝饰,派赛菲特(Pacific Coast),派赛菲特（上海）商贸有限公司,派赛菲特&reg;（Pacific Coast Feather Company）为全球领先床上用品品牌，总部位于美国西雅图，公司前身是Joseph Hanauer于1884年在德国斯图加特创办的Cannstatter羽绒床品公司...详情>>,1159,上海静安区
家纺家饰,家纺家饰,窗帘布艺,E.F.K life优纺客,优纺客（中国）窗帘屏购国际连锁品牌,生活本该如此&mdash;&mdash;自信、随性、松弛、优雅/ 品牌背景 2010年，在欧洲设计师联合会的设计支持下， 石家庄优纺客家居用品有限公司成立，推出了以＂E.F.K life＂为品牌...详情>>,1338,河北
家纺家饰,家纺家饰,家纺寝饰,金蚕世家,浙江梦波家纺有限公司,浙江梦波家纺有限公司，坐落于古丝绸发祥地之一美丽的西子湖畔&mdash;&mdash;杭州。旗下高端家纺品牌“金蚕世家”，致力于推广“活性蚕丝被”概念，健康、营养、环保的理念被...详情>>,754,浙江杭州
家纺家饰,家纺家饰,家居饰品,朱炳仁铜,金星铜集团有限公司,朱炳仁&bull;铜　「朱炳仁&bull;铜」品牌承袭于一个铜艺世家&mdash;&mdash;「朱府铜艺」，自1875年（清同治末年）源于绍兴书香门第的名门望族，距今已历经五代传承人...详情>>,1345,浙江杭州
家纺家饰,家纺家饰,家纺寝饰,puredown容心,浙江迪欧达实业有限公司,浙江迪欧达实业有限公司旗下puredown容心羽绒被：puredown容心是中国第一家自主设计、生产的创意羽绒家居品牌，以轻盈、舒适、别具一格为设计理念，主营家纺、羽绒鞋包、羽绒饰品等家...详情>>,971,浙江杭州
家纺家饰,家纺家饰,家居饰品,酷乐潮玩,宁波星动力潮流百货有限公司,星动力潮流百货有限公司致力成为中国创意生活杂货第一品牌，酷乐潮玩主营流行音乐，文具礼品，潮流数码，潮流配饰，动漫玩品，毛绒玩具等文创生活用品。公司旗下品牌“酷乐潮玩”，是...详情>>,9880,浙江宁波
家纺家饰,家纺家饰,家居饰品,虹越·园艺家,浙江虹越花卉股份有限公司,虹越&middot;园艺家，中国领先的花卉园艺终端服务品牌，虹越&middot;园艺家是浙江虹越花卉股份有限公司为顺应日益高涨的花卉园艺消费潮流而创建的家居艺术品牌。虹越&mid...详情>>,1036,浙江海宁
家纺家饰,家纺家饰,家居饰品,queen anne,北京君瑞嘉华商贸有限责任公司,北京君瑞嘉华商贸有限责任公司旗下代理安妮女王queen anne银器。原装进口，纯正英式奢华。...详情>>,813,北京朝阳区
家纺家饰,家纺家饰,家居饰品,Lechuza乐株沯,上海西脉科司实业有限公司,DACZOO达客族的乐株沯项目欢迎您的加入！Lechuza乐株沯自动灌溉：无论您是出差旅游还是在繁杂的日常生活使您根本没有时间进行植物护理，您不必担心，乐株沯花盆帮你做好所有的工作，...详情>>,1089,上海松江区
家纺家饰,家纺家饰,家居饰品,澈che,杭州智取投资管理有限公司,"澈che为杭州智取投资管理有限公司旗下品牌。具体为:以竹为原材料的全家居用品，关于澈che的其他材料,请参阅澈che官网；杭州智取投资管理有限公司旗下品牌澈che为香港注册品牌，目前经...详情>>",869,浙江杭州
家纺家饰,皮具箱包,女包品牌,哦纱玳Oshada,华山服饰（如皋）有限公司上海分公司,Oshadai哦纱玳创意家居：唤醒心中的舒适温暖，设计师：戴娣 载体：家居用品、包袋、服装配件 贩卖地：哦纱玳Oshadai。戴娣，曾当过6年的时装设计老师，也曾是家居品牌上海组合的设计...详情>>,1106,上海长宁区
家纺家饰,家纺家饰,家纺寝饰,罗曼罗兰,罗曼罗兰时尚家纺有限公司,法国罗曼罗兰品牌始于1918年，2009年法国罗曼罗兰家纺与立新集团成功牵手，在中国香港成立了罗曼罗兰品牌亚洲运营中心。同时在广东中山市拥有现代化的罗曼罗兰家纺生产分厂。2011年双...详情>>,2678,江苏
家纺家饰,家纺家饰,家居饰品,天下玉家,福建省玉家家居用品股份有限公司,关于玉家天下玉家以当代玉石设计理念作为立足点，融合传统玉石文化，致力于现代生活的探索与缔造，从材质特性出发，追求与挖掘玉石在家居应用及宗教艺术上的无限可能性。突破了形态和...详情>>,1797,福建厦门
家纺家饰,家纺家饰,家纺寝饰,gumooer,苏州谷幕服饰有限公司,苏州谷幕服饰有限公司总部坐落于经济发达的苏州市，营销中心设在享有“中国东方丝绸市场”美誉的江苏&middot;盛泽。东邻上海，南靠杭州。离苏嘉杭高速公路仅2公里，处于交通、文...详情>>,376,江苏苏州
家纺家饰,家纺家饰,窗帘布艺,康莉窗帘,顺德康莉窗帘有限公司,康莉窗帘，一个成为顺德区内布艺设计、制作配套服务的专业公司，坚持“质量第一，客户至上”的宗旨，在竞争激励的市场中不断创新，不断完善管理，不断开拓新的市场，保持为客户提供优...详情>>,906,广东佛山
家纺家饰,家纺家饰,家纺寝饰,巴黎春天家纺,南通巴黎春天生态纺织品有限公司,巴黎春天家纺于2012年6月30日成立，在短短的一年时间里，以雨后春笋般的速度奇迹的成长在祖国的大江南北，经过公司董事长吴刚荣和巴黎春天人共同的努力，取得了令人瞩目的成绩，从无...详情>>,3831,江苏南通
家纺家饰,家纺家饰,家纺寝饰,红蜻蜓家纺,台湾红蜻蜓家纺有限公司,"台湾红蜻蜓家纺有限公司创立于1998年，是台湾岛内较早从事家用纺织品研发、设计、生产、销售的大型企业，并于2006年进入香港特区、2008年进入享有""纺织之乡""美誉的江苏南通...详情>>",1519,江苏南通
家纺家饰,家纺家饰,家纺寝饰,罗玛世家,吴江市鼎盛丝绸有限公司,罗玛世家品牌传承欧洲经典艺术，紧跟世界时尚和国际流行潮流，充分展现“时尚、健康、优雅、奢华”的真丝家纺艺术。罗玛世家品真丝家纺品牌，是由吴江市鼎盛丝绸有限公司侵情打造而成...详情>>,738,江苏苏州
家纺家饰,家纺家饰,家纺寝饰,金贝壳,上海彭阳兴（金贝壳）纺织品有限公司,上海金贝壳家纺从1996年创业，经过多年发展，已成为一家集设计、开发、生产、策划、销售为一体的家饰用品厂。本厂一向以人为本，现拥有一支高素质的产品设计、开发、市场营销和创业管...详情>>,3073,上海嘉定区
家纺家饰,家纺家饰,家居饰品,DFORE 定丰霖,上海定丰霖贸易有限公司,上海定丰霖贸易有限公司，是经上海市工商行政管理局批准成立的外商独资企业。公司位于繁华的上海浦东川沙新镇核心位置自购的绿地东海岸5A级写字楼，是一家拥有自主进出口权的公司，以...详情>>,905,上海浦东新区
家纺家饰,家纺家饰,毛巾,永亮毛巾,上海永亮纺织品有限公司,"永亮毛巾，一颗最耀眼的家纺产业之星，成立于1992年，2002年成立上海永亮销售公司，专注毛巾品质二十年，用心打造出了""永亮""这块中国毛巾的黄金品牌，并以可靠质量和优质服...详情>>",1960,上海嘉定区
家纺家饰,家纺家饰,家纺寝饰,YuCAMAR玉娜,新疆玉泰驼绒纺织品有限公司,新疆玉泰驼绒纺织品有限公司（总公司）由全资控股公司新疆玉娜驼绒科技研发基地有限责任公司、玉娜驼绒纺织品（北京）有限公司、新疆哈巴河县雅居床服有限责任公司等三个子公司组成。...详情>>,742,新疆维吾尔族乌鲁木齐
家纺家饰,家纺家饰,家居饰品,Creative Home可立特,可立特家居生活(深圳)有限公司,Creative Home可立特家居饰品是美国家居饰品行业公认领导者Creative Co-Op家居饰品公司旗下的一家子公司。在美国有超过11000家零售店在销售可立特的产品，有超过60%的家庭在使用可立...详情>>,3071,广东深圳
家纺家饰,家纺家饰,家纺寝饰,三联家纺,江苏三联家用纺织有限公司,"江苏三联家用纺织品有限公司创立于1996年，是一家集研发、生产、销售服务与于一体的大型专业家纺企业。公司生产基地位于世界第三大家纺城附近，拥有现代化厂房三万多平方米,各类先进...详情>>",1362,江苏南通
家纺家饰,家纺家饰,家纺寝饰,BINGER滨阁,上海宾格纺织品有限公司,自黄帝的元妃嫘祖发明养蚕织丝以来，华贵而神秘的真丝织品就成为了让古今中外精英贵族为之倾倒的时尚珍品！而BINGER SILK滨阁丝品品牌创始人&mdash;George Liu和他的团队基于对几...详情>>,1272,上海闵行区
家纺家饰,家纺家饰,家居饰品,VIVA BELLA维维贝拉,深圳市维维贝拉家居有限公司,深圳市维维贝拉家居有限公司隶属于埃迪森（香港）国际集团，集团旗下拥有荷兰Bleef设计研发中心、泛欧进出口、旭日工贸等机构。集设计研发、国际贸易、生产制造于一体的企业。是家居...详情>>,5255,广东深圳
家纺家饰,家纺家饰,家居饰品,亨利屋家族,台湾亨利屋股份有限公司 上海玮仲实业有限公司是,"亨利屋家族是来自台湾艺术创作的品牌,主营家居装饰品，日用品,文具.Henry Cats &amp; Friends在台湾拥有多年文化艺术创作品牌，目前Henry Cats & Friends品牌已经发展20余国...详情>>",2601,上海静安区
家纺家饰,家纺家饰,家纺寝饰,cabell卡贝尔,重庆卡贝尔服装有限公司,重庆卡贝尔服装有限公司成立于2011年3月，是一家主要从事生产、加工、销售床上用品、针织品的独立法人公司，公司位于重庆市南岸区东海长洲。公司主营床上用品、内衣（文胸），内裤，...详情>>,1810,重庆南岸区
家纺家饰,家纺家饰,家纺寝饰,威派,上海圣路易丝家用纺织品有限公司,“威派”家纺为圣路易丝（SANLUOIS）旗下品牌，于2002年由“上海圣路易丝家用纺织品有限公司”引入中国大陆市场。公司研发中心设立在上海，是具备产品开发、生产和销售于一体的现代化...详情>>,1280,上海宝山区
家纺家饰,家纺家饰,家居饰品,merrier梦娣亚,广州市生华寝室用品有限公司,梦娣亚家饰品：奢华品质、尊贵享受！温馨奢华的古典艺术生活方式！2001年，广州市生华寝室用品有限公司诞生，专门从事梦娣亚布艺、窗帘和家饰品，成为家饰品行业的开山鼻祖，至今已有...详情>>,7737,广东广州
家纺家饰,家纺家饰,家居饰品,merrier梦娣亚,广州市生华寝室用品有限公司,梦娣亚家饰品：奢华品质、尊贵享受！温馨奢华的古典艺术生活方式！2001年，广州市生华寝室用品有限公司诞生，专门从事梦娣亚布艺、窗帘和家饰品，成为家饰品行业的开山鼻祖，至今已有...详情>>,7740,广东广州
家纺家饰,家纺家饰,家纺寝饰,Olivier Desforges,北京馨亭家居用品有限公司,"北京馨亭家居用品有限公司Olivier Desforges床品、家纺中国总代理。Olivier Desforges,法国知名时尚家居品牌。自三十年前诞生的那一刻起，一直在追求着清新、雅致、卓越的家居生活理...详情>>",2723,北京朝阳区
家纺家饰,家纺家饰,家纺寝饰,CalvinKlein home,曜马(上海)国际贸易有限公司,"CalvinKlein家纺（CK家纺）中国总代理：曜马(上海)国际贸易有限公司公司在2004年获得CalvinKlein家纺中国地区代理权,将世界品牌CalvinKlein家纺（简称CK）同步带入中国市场，引领国内...详情>>",8202,上海长宁区
家纺家饰,家纺家饰,家纺寝饰,wentex,曜马(上海)国际贸易有限公司,Wentex home家纺中国总代理曜马(上海)国际贸易有限公司成立于2003年，主要经营进口高级床上用品，以品质生活、情调生活和时尚生活为理念.，向现代人充分诠释温馨舒适居家生活。目前公...详情>>,1196,上海长宁区
家纺家饰,家纺家饰,家纺寝饰,August Moon（雅慕）,达利丝绸（浙江）有限公司,在丝绸故事品牌系中，雅慕（AUGUST MOON）无疑是一颗璀璨的明珠，她是国家丝绸产品开发基地、国家丝绸产品流行趋势研究中心、首批高档丝绸标志使用企业&mdash;&mdash;达利丝...详情>>,3899,浙江绍兴
家纺家饰,家纺家饰,家纺寝饰,Royal Rose皇家玫瑰,深圳皇家玫瑰家纺有限公司,Royal Rose品牌历史在横亘古今的历史长卷中，曾经有一位公主被认为是欧洲最具魅力的女人。在英格兰国王亨利八世的眼中，她犹如尊贵而荣耀的玫瑰，被美誉为“Mary Rose”。她就是玛丽&...详情>>,2151,广东深圳
家纺家饰,家纺家饰,毛巾,agalloch沉香木,中纺东方贸易有限公司,中纺东方贸易进出口公司旗下时尚配饰品牌AGALLOCH沉香木，Agalloch 沉香木帽子、真皮手套、腰带、钱包。亘古不变的香气，幽远宁静的外表，在AGALLOCH沉香木的世界里多了一分深沉与谦...详情>>,834,北京东城区
家纺家饰,家纺家饰,家纺寝饰,竹格亮竹纤维,南通竹格亮家纺有限公司,"江苏省南通市竹格亮竹纤维家纺有限公司是一家生产竹格亮竹纤维毛巾、竹纤维浴巾、竹纤维内衣内裤、竹纤维婴幼儿产品等生态绿色环保产品的科技公司,是一家集研发、生产、销售、招商加...详情>>",778,江苏南通
家纺家饰,家纺家饰,家纺寝饰,太平鸟家纺,宁波太平鸟股份有限公司,太平鸟家纺（又名PH巢）创建于2011年，隶属于宁波太平鸟集团，是太平鸟集团旗下以B2C商城为平台，经营家居家纺类为主的时尚品牌。太平鸟家纺继承太平鸟服饰优秀血统，不断创新研发，...详情>>,2202,浙江宁波
家纺家饰,家纺家饰,家居饰品,HANKOOK,青岛高丽亚瓷器有限公司,Hankook（韩国陶瓷器）是1943年一本初衷64年以来生产生活瓷器的龙头企业，是韩国最大的陶瓷生产企业，是世界3大品牌之一。旗下品牌为HANKOOK和PROUNA两大系列，在韩国本土有7家生产厂...详情>>,3521,山东青岛
家纺家饰,家纺家饰,家纺寝饰,诺与思,杭州诺与思贸易有限公司,诺与思家纺，以法国雕塑大师奥古斯特&middot;罗丹《思》为艺术先导，以诺为发展理念，并用坚韧的藤条纺织诺，作为公司品牌的象征，赋于诺与思永恒的发展信念与品质追求。秉承“打...详情>>,851,浙江杭州
家纺家饰,家纺家饰,家纺寝饰,宝齐莱,上海浩轩装饰艺术有限公司,宝齐莱品牌介绍&mdash;&mdash;定义极简主义根据艺术史描述，传统艺术结束于印象主义（Impressionism也译作印象派），现代艺术结束于极简主义Minimalism也译作极少派、极限主...详情>>,637,上海闵行区
家纺家饰,家纺家饰,家纺寝饰,绣娘,苏州瑞富祥丝绸有限公司,瑞富祥丝绸有限公司位于举世闻名的文化名城丝绸古都&mdash;苏州，公司是集蚕桑种植、面料研发、设计、生产、销售于 一体的真丝企业，拥有“绣娘”、“兰姿绣”两大品牌，全国有17...详情>>,4237,江苏苏州
家纺家饰,内衣品牌,家居服,泰瑞祥真丝,北京泰瑞祥商贸有限责任公司,北京泰瑞祥商贸有限责任公司是一家以弘扬丝绸文化为主、专营各种高档丝绸的公司。公司主要经营各种高档真丝床上用品、蚕丝被及男女真丝睡衣、丝巾，儿童蚕丝被，真丝儿童套装。本公司...详情>>,1152,
家纺家饰,家纺家饰,家纺寝饰,王朝,上海黛娜丝蒂家饰用品有限公司,上海黛娜丝蒂家饰用品有限公司是一家集先进的研发设计中心、现代化的生产基地、健全的营销服务体系和高效的物流配送体系于一体的具有强大综合实力的知名家居企业。上海黛娜丝蒂家饰用...详情>>,982,上海嘉定区
家纺家饰,家纺家饰,家纺寝饰,somma,上海梦寐家纺有限责任公司,意大利somma床品、家纺品牌：来自意大利的寝饰品牌Somma1867首次登录大连于5月入驻大连麦凯乐欢迎新老顾客莅临新店6楼Somma1867专柜会员月正品20倍积分并有多重体验价床品期待您的光...详情>>,761,上海普陀区
家纺家饰,家纺家饰,家纺寝饰,Schlossberg雪堡,上海罗莱家纺股份有限公司,1833年，Schlossberg 在瑞士名城苏黎世由 Boller 家族创立，至今已经延续了六世。在数百年的传承中，Boller家族后人以瑞士人固有的精致和坚持，以最上乘的面料和无可复制的工艺，制造...详情>>,2537,上海
家纺家饰,家纺家饰,家纺寝饰,欣爱家纺,深圳睡得好床上用品有限公司,欣爱家纺是隶属于香港雅芳婷集团旗下的一个新兴床上用品品牌，“欣爱”品牌是由枕头大王雅芳婷集团董事长许章荣博士创建于2005年，由山东欧化生产。“欣爱”品牌自创立以来，本着“健...详情>>,1920,广东深圳
家纺家饰,家纺家饰,家纺寝饰,登喜鸟,南通登喜鸟家用纺织品有限公司,南通登喜鸟家用纺织品有限公司创建于2004年；是一家集研发、设计、生产、销售于一体的专业家纺公司。公司生产基地位于中国最大的家用纺织品产销地－－江苏南通。登喜鸟依靠先进的工艺...详情>>,1477,江苏南通
家纺家饰,家纺家饰,家纺寝饰,多彩阳光,深圳市多彩家居用品有限公司,深圳市多彩家居用品有限公司创立于2006年5月，是一家集先进的研发设计中心、现代化的生产基地和健全的营销网络于一体的具有强劲发展潜力的家用纺织品公司。多年来多彩公司一直致力于...详情>>,1162,广东深圳
家纺家饰,家纺家饰,家纺寝饰,小榕树,山东千榕家纺有限公司,山东千榕家纺有限公司座落在美丽的渤海之滨&mdash;山东省寿光市，是一家集研发、生产、销售于一体的专业家用纺织品企业，公司占地15万平方米，厂房7万平方米，拥有业内最先进的生...详情>>,331,山东济南
家纺家饰,家纺家饰,家纺寝饰,SauleCher,上海河图纺织品有限公司,"江苏泓泽纺织品有限公司是一家专业从事家用纺织品研发、生产、销售为一体的公司,坐落于长江三角洲风景秀丽的南通。旗下拥有都市法国品牌[ SauleCher ]，香港丽人系列[ 秋香阁 ]，英国...详情>>",730,上海黄浦区
家纺家饰,家纺家饰,家纺寝饰,保罗卡西奴,上海庄羽纺织品有限公司,绿色环保家纺“法国保罗卡西奴家纺”隶属于上海庄羽纺织品有限公司经典品牌法国保罗卡西奴源于世界服装王国法国，秉承古罗马皇宫风格，展现欧洲休闲时尚风情，是品味、地位、时尚和王...详情>>,1203,上海徐汇区
家纺家饰,家纺家饰,家纺寝饰,GIORZIO玖姿家纺,路威酩轩纺织品江苏有限公司,国际时尚家纺品牌GIORZIO，源自世界推崇的设计王国意大利，这个充满神奇传说的国度以其显赫的工艺历史，浓郁的欧陆文化，赋予了专业设计师的设计灵感，构筑出GIORZIO无穷的艺术魅力，...详情>>,975,江苏南通
家纺家饰,家纺家饰,家纺寝饰,卡帝乐鳄鱼家纺,南通豪源纺织品有限公司,卡帝乐鳄鱼家纺床上用品，以其时尚、简约的风格，考究的用料和工艺，显示了国际化著名品牌的风范，在价格上更容易让中国的消费者接受。由消费者之间的口啤相传，“卡帝乐鳄鱼CARTELO...详情>>,2265,江苏南通
