cat1_name,cat2_name,goods_name,skc_id,sale_price,origin_price,href,style,material,length,stereotype,img_src
卫衣/毛织,卫衣,人物纯棉连帽套头卫衣,3GC4040380410,￥699,￥699,/p/3GC4040380410.shtml,以素描的手法勾画人物图案，于前幅的中间位置呈现，留给观众的却是背影，趣味横生且意味深长，传达了突破常规的个性理念；配合撞色的英文字句，透露着神秘的未来感，凸显时髦张力，潮流感满分；紧凑的罗纹下摆和袖口，打造出立体的造型；连帽套头的着装方式，轻便快捷；采用纯棉的质地，手感柔软光滑，穿着舒适暖和；下身搭配黄色格子长裤，拿捏时髦率性的大男孩形象,面料:棉100%(绣花线除外)罗纹:棉98.5% 氨纶1.5%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040380410/3GC4040380410_m_1.jpg
卫衣/毛织,卫衣,假两件棉质连帽卫衣,3GC4044370101,￥799,￥799,/p/3GC4044370101.shtml,假两件套的设计，洋溢着年轻活力的气息，尤显时尚的街头造型；袖子上的英文刺绣，别具一格，成为亮点，使人印象深刻；连帽的设计展现了运动格调，垂落的拉绳，既能装点又可调控力度；下摆和袖口依然以罗纹形式展现，立体的造型感加分；采用棉质的面料，打造出柔软暖和的上身体验；下身搭配直筒长裤，或黄色格纹裤子，演绎前卫帅气的小哥形象,面料:棉52.8% 聚酯纤维44.2% 氨纶3%罗纹:棉99% 氨纶1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4044370101/3GC4044370101_m_1.jpg
卫衣/毛织,卫衣,撞色连帽字母棉质卫衣,3GC4041420601,￥899,￥899,/p/3GC4041420601.shtml,鲜明的蓝黄碰撞，迸发了充沛活力气息，营造强烈的视觉冲击感，瞬间时尚潮流感升级；衣袖上的字母刺绣图案，可谓别出心裁的设计，黑白的融合，蕴含着丰富的趣味，颇有看点；罗纹下摆个袖口，使得造型更为立体；利用棉质的材料，手感柔软舒滑，质感细腻，穿着舒适温暖；内搭蓝色高领衫，下穿长裤和老爹鞋，拿捏活力运动的大男孩造型,面料:棉53.4% 聚酯纤维44.5% 氨纶2.1%(绣花线除外)罗纹:棉99.0% 氨纶1.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041420601/3GC4041420601_m_1.jpg
卫衣/毛织,卫衣,人像纯棉圆领套头卫衣,3GC4044340010,￥499,￥499,/p/3GC4044340010.shtml,细腻逼真的数码人像，以纯粹的黑白色调传达，宣扬时尚前卫的态度；画面配以简单英文点缀，更有趣味性和简约时髦感；前襟也增添小字母刺绣，立体有型，打破沉闷的中性基调，充满看点；圆领套头的穿着方式，随性休闲；沿用纯棉的质地打造，光滑柔软，营造舒适暖和的穿着感受；内里搭配撞色连帽衫，下身穿上束脚长裤，和黑绿绑带运动鞋；再配以小型斜挎包；打造时髦帅气的造型，捕获路人视线,面料:棉100%(绣花线除外)罗纹:棉97.4% 氨纶2.6%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4044340010/3GC4044340010_m_1.jpg
卫衣/毛织,卫衣,人像纯棉圆领套头卫衣,3GC4044340090,￥499,￥499,/p/3GC4044340090.shtml,细腻逼真的数码人像，以纯粹的黑白色调传达，宣扬时尚前卫的态度；画面配以简单英文点缀，更有趣味性和简约时髦感；前襟也增添小字母刺绣，立体有型，打破沉闷的中性基调，充满看点；圆领套头的穿着方式，随性休闲；沿用纯棉的质地打造，光滑柔软，营造舒适暖和的穿着感受；内里搭配撞色连帽衫，下身穿上束脚长裤，和黑绿绑带运动鞋；再配以小型斜挎包；打造时髦帅气的造型，捕获路人视线,面料:棉100%(绣花线除外)罗纹:棉97.4% 氨纶2.6%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4044340090/3GC4044340090_m_1.jpg
卫衣/毛织,卫衣,假两件棉质连帽卫衣,3GC4044370090,￥799,￥799,/p/3GC4044370090.shtml,假两件套的设计，洋溢着年轻活力的气息，尤显时尚的街头造型；袖子上的英文刺绣，别具一格，成为亮点，使人印象深刻；连帽的设计展现了运动格调，垂落的拉绳，既能装点又可调控力度；下摆和袖口依然以罗纹形式展现，立体的造型感加分；采用棉质的面料，打造出柔软暖和的上身体验；下身搭配直筒长裤，或黄色格纹裤子，演绎前卫帅气的小哥形象,面料:棉52.8% 聚酯纤维44.2% 氨纶3%罗纹:棉99% 氨纶1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4044370090/3GC4044370090_m_1.jpg
卫衣/毛织,卫衣,动物棉质连帽套头卫衣,3GC4040170090,￥899,￥899,/p/3GC4040170090.shtml,后襟的飞行动物呈现展翅高飞的姿态，各自以面对面转圈的形式，它们似乎在斟酌又像在较劲，只因少不了精巧的刺绣工夫，才展现如此生动丰富的画面，可谓融入大自然的潮流感；锁骨处的英文字母点缀，颇具个性摩登风味；连帽套头造型营造简单轻便的穿着方式；除开刺绣材料和罗纹袖口，整体衣衫采用纯棉的衣料制造，赋予舒适和保暖上身体验；若你搭配撞色条纹直筒裤，轻松凸显运动休闲又个性的潮男造型,面料:棉100%(绣花线除外)罗纹:棉98.0% 氨纶2.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040170090/3GC4040170090_m_1.jpg
卫衣/毛织,卫衣,动物棉质连帽套头卫衣,3GC4040170120,￥899,￥899,/p/3GC4040170120.shtml,后襟的飞行动物呈现展翅高飞的姿态，各自以面对面转圈的形式，它们似乎在斟酌又像在较劲，只因少不了精巧的刺绣工夫，才展现如此生动丰富的画面，可谓融入大自然的潮流感；锁骨处的英文字母点缀，颇具个性摩登风味；连帽套头造型营造简单轻便的穿着方式；除开刺绣材料和罗纹袖口，整体衣衫采用纯棉的衣料制造，赋予舒适和保暖上身体验；若你搭配撞色条纹直筒裤，轻松凸显运动休闲又个性的潮男造型,面料:棉100%(绣花线除外)罗纹:棉98.0% 氨纶2.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040170120/3GC4040170120_m_1.jpg
卫衣/毛织,卫衣,动物棉质连帽套头卫衣,3GC4040170601,￥899,￥899,/p/3GC4040170601.shtml,后襟的飞行动物呈现展翅高飞的姿态，各自以面对面转圈的形式，它们似乎在斟酌又像在较劲，只因少不了精巧的刺绣工夫，才展现如此生动丰富的画面，可谓融入大自然的潮流感；锁骨处的英文字母点缀，颇具个性摩登风味；连帽套头造型营造简单轻便的穿着方式；除开刺绣材料和罗纹袖口，整体衣衫采用纯棉的衣料制造，赋予舒适和保暖上身体验；若你搭配撞色条纹直筒裤，轻松凸显运动休闲又个性的潮男造型,面料:棉100%(绣花线除外)罗纹:棉98.0% 氨纶2.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040170601/3GC4040170601_m_1.jpg
卫衣/毛织,卫衣,刺绣休闲圆领套头卫衣,3GC4040700090,￥599,￥599,/p/3GC4040700090.shtml,胸前的英文字母由刺绣工艺所造，立体生动且规整排列呈现，彰显个性潮流感，捕获视线；质朴简约的纯色基调，可谓百搭的佳品；圆领套头的造型营造简单直接的穿着方式，也颇具运动休闲的味道；采用聚酯纤维等面料，透气轻薄，舒滑柔韧，富有舒适轻便上身体验；下身再搭配直筒条纹长裤，随心所欲打造率性休闲的运动帅气造型,面料:聚酯纤维91.6% 氨纶8.4% 【绣花线除外】,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040700090/3GC4040700090_m_1.jpg
卫衣/毛织,卫衣,刺绣休闲圆领套头卫衣,3GC4040700510,￥599,￥599,/p/3GC4040700510.shtml,胸前的英文字母由刺绣工艺所造，立体生动且规整排列呈现，彰显个性潮流感，捕获视线；质朴简约的纯色基调，可谓百搭的佳品；圆领套头的造型营造简单直接的穿着方式，也颇具运动休闲的味道；采用聚酯纤维等面料，透气轻薄，舒滑柔韧，富有舒适轻便上身体验；下身再搭配直筒条纹长裤，随心所欲打造率性休闲的运动帅气造型,面料:聚酯纤维91.6% 氨纶8.4% 【绣花线除外】,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040700510/3GC4040700510_m_1.jpg
卫衣/毛织,卫衣,字母拼接圆领套头卫衣,3GC4044210090,￥899,￥899,/p/3GC4044210090.shtml,考究的剪裁勾画了可圈可点的衣衫造型，前襟的贴片由略粗糙的拼接技术勾画而成，却尤显新潮；居中的动物滑翔向上，刺绣的工艺打造出生动活泼感；再加上左胸膛的小英文字母点缀，即刻提升个性潮流感；整体粹而不杂的色调清新自然，颇具时髦张力；圆领套头版型彰显free style；衣衫采用全棉的面料，营造温暖和舒滑的上身体验；下身搭配大口袋工装长裤，拿捏运动时髦的潮流范,面料:棉100%(绣花线除外)罗纹:棉97.4% 氨纶2.6%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4044210090/3GC4044210090_m_1.jpg
卫衣/毛织,卫衣,字母拼接圆领套头卫衣,3GC4044210601,￥899,￥899,/p/3GC4044210601.shtml,考究的剪裁勾画了可圈可点的衣衫造型，前襟的贴片由略粗糙的拼接技术勾画而成，却尤显新潮；居中的动物滑翔向上，刺绣的工艺打造出生动活泼感；再加上左胸膛的小英文字母点缀，即刻提升个性潮流感；整体粹而不杂的色调清新自然，颇具时髦张力；圆领套头版型彰显free style；衣衫采用全棉的面料，营造温暖和舒滑的上身体验；下身搭配大口袋工装长裤，拿捏运动时髦的潮流范,面料:棉100%(绣花线除外)罗纹:棉97.4% 氨纶2.6%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4044210601/3GC4044210601_m_1.jpg
卫衣/毛织,卫衣,动物棉质连帽套头卫衣,3GC4040170010,￥899,￥899,/p/3GC4040170010.shtml,后襟的飞行动物呈现展翅高飞的姿态，各自以面对面转圈的形式，它们似乎在斟酌又像在较劲，只因少不了精巧的刺绣工夫，才展现如此生动丰富的画面，可谓融入大自然的潮流感；锁骨处的英文字母点缀，颇具个性摩登风味；连帽套头造型营造简单轻便的穿着方式；除开刺绣材料和罗纹袖口，整体衣衫采用纯棉的衣料制造，赋予舒适和保暖上身体验；若你搭配撞色条纹直筒裤，轻松凸显运动休闲又个性的潮男造型,面料:棉100%(绣花线除外)罗纹:棉98.0% 氨纶2.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040170010/3GC4040170010_m_1.jpg
卫衣/毛织,卫衣,刺绣休闲圆领套头卫衣,3GC4040700010,￥599,￥599,/p/3GC4040700010.shtml,胸前的英文字母由刺绣工艺所造，立体生动且规整排列呈现，彰显个性潮流感，捕获视线；质朴简约的纯色基调，可谓百搭的佳品；圆领套头的造型营造简单直接的穿着方式，也颇具运动休闲的味道；采用聚酯纤维等面料，透气轻薄，舒滑柔韧，富有舒适轻便上身体验；下身再搭配直筒条纹长裤，随心所欲打造率性休闲的运动帅气造型,面料:聚酯纤维91.6% 氨纶8.4% 【绣花线除外】,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040700010/3GC4040700010_m_1.jpg
卫衣/毛织,卫衣,字母拼接圆领套头卫衣,3GC4044210010,￥899,￥899,/p/3GC4044210010.shtml,考究的剪裁勾画了可圈可点的衣衫造型，前襟的贴片由略粗糙的拼接技术勾画而成，却尤显新潮；居中的动物滑翔向上，刺绣的工艺打造出生动活泼感；再加上左胸膛的小英文字母点缀，即刻提升个性潮流感；整体粹而不杂的色调清新自然，颇具时髦张力；圆领套头版型彰显free style；衣衫采用全棉的面料，营造温暖和舒滑的上身体验；下身搭配大口袋工装长裤，拿捏运动时髦的潮流范,面料:棉100%(绣花线除外)罗纹:棉97.4% 氨纶2.6%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4044210010/3GC4044210010_m_1.jpg
卫衣/毛织,卫衣,动物字母修身套头卫衣,3GC4040220010,￥699,￥699,/p/3GC4040220010.shtml,采用刺绣的工艺编织而成的动物图案，实在立体生动；镌刻亮片的蓝绿色眼睛称得上炯炯有神，投射坚定又果敢的目光，展现威严又飒爽的姿态；下配整齐有序的英文字母，似乎表达“从今往后”我就是潮流的含义，传递个性时尚的态度；圆领套头的造型使得穿着更为方便，修身的版型更好地展现身材特点；选用棉质的材料打造更舒适柔韧的上身感受；下身再搭配大口袋的工装裤，呈现活力帅气的潮男造型 ,面料:棉100%(植绒除外)罗纹:棉98% 氨纶2%绣花线:聚酯纤维100%(装饰亮片及连接线除外),适中,修身,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040220010/3GC4040220010_m_1.jpg
卫衣/毛织,卫衣,动物字母修身套头卫衣,3GC4040220120,￥699,￥699,/p/3GC4040220120.shtml,采用刺绣的工艺编织而成的动物图案，实在立体生动；镌刻亮片的蓝绿色眼睛称得上炯炯有神，投射坚定又果敢的目光，展现威严又飒爽的姿态；下配整齐有序的英文字母，似乎表达“从今往后”我就是潮流的含义，传递个性时尚的态度；圆领套头的造型使得穿着更为方便，修身的版型更好地展现身材特点；选用棉质的材料打造更舒适柔韧的上身感受；下身再搭配大口袋的工装裤，呈现活力帅气的潮男造型 ,面料:棉100%(植绒除外)罗纹:棉98% 氨纶2%绣花线:聚酯纤维100%(装饰亮片及连接线除外),适中,修身,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040220120/3GC4040220120_m_1.jpg
卫衣/毛织,卫衣,动物圆领套头宽松卫衣,3GC4041270090,￥699,￥699,/p/3GC4041270090.shtml,前襟的动物贴布数码烫画立体逼真，像现实中直面审视着你的一支队伍，宣示坚定的信念；撞色的英文字母impressive别具一格，诠释印象深刻的视觉体验；一如既往选用棉质的面料，就是为了给予你舒适柔滑的穿着感受；圆领套头的着身方式直接方便；搭配纯色工装大口袋长裤，略带嘻哈减龄的少年感，尽情演绎时髦活力的个性男生,面料:棉100%罗纹:棉97.4% 氨纶2.6%贴布烫画:聚酯纤维100%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041270090/3GC4041270090_m_1.jpg
卫衣/毛织,卫衣,动物圆领套头宽松卫衣,3GC4041270190,￥699,￥699,/p/3GC4041270190.shtml,前襟的动物贴布数码烫画立体逼真，像现实中直面审视着你的一支队伍，宣示坚定的信念；撞色的英文字母impressive别具一格，诠释印象深刻的视觉体验；一如既往选用棉质的面料，就是为了给予你舒适柔滑的穿着感受；圆领套头的着身方式直接方便；搭配纯色工装大口袋长裤，略带嘻哈减龄的少年感，尽情演绎时髦活力的个性男生,面料:棉100%罗纹:棉97.4% 氨纶2.6%贴布烫画:聚酯纤维100%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041270190/3GC4041270190_m_1.jpg
卫衣/毛织,卫衣,条纹拼接连帽套头卫衣,3GC4041450090,￥799,￥799,/p/3GC4041450090.shtml,前襟大摆式的V字造型，以鲜明的色彩条纹填充，碰撞出缤纷的摩登时尚气息，延伸至后背以对称形式呈现，焕发青春活力的学院风；连帽套头的廓形富带运动时尚的风范，穿着起来干脆利落；精选棉质和聚酯纤维的材料，手感柔软舒滑，上身感受舒适又保暖；搭配色彩活跃的直筒长裤，呼应前襟的条纹，打造意气风发的潮流造型,面料:棉52.8% 聚酯纤维44.2% 氨纶3.0%撞料:棉74.8% 聚酯纤维22.5% 氨纶2.7%罗纹:棉99.0% 氨纶1.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041450090/3GC4041450090_m_1.jpg
卫衣/毛织,卫衣,字母圆领套头休闲卫衣,3GE4042150090,￥799,￥799,/p/3GE4042150090.shtml,考究的剪裁营造硬朗干练的版型；圆领的套头设计简约时尚，又穿着方便；罗纹袖口贴合时尚风潮，使得造型更立体；胸前的英文字母若隐若现，还有一抹区别基色的图案，新潮又个性；穿上黄色的格子直筒长裤，颇具英伦的风味，轻轻松松展现个性又潮流的运动活力男孩,面料:粘纤59.9% 锦纶34.3% 氨纶5.8%(绣花线除外)罗纹:聚酯纤维95% 氨纶5%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GE4042150090/3GE4042150090_m_1.jpg
卫衣/毛织,卫衣,挡风领口休闲套头卫衣,3GE4042400090,￥699,￥699,/p/3GE4042400090.shtml,半截拉链式的领口不拘一格，金色拉链点缀吸引眼球，领口挡风保暖，同时展露自信帅气的英姿；领后标注了白色的英文字母，瞬间提升时尚个性风范；位于衣袖上的撞色彩带条纹，称得上是锦上添花，给整体带来了一股清新的潮流气息；采用聚酯纤维的材质，透气轻薄，上身更舒适柔软；下身搭配纯色直筒长裤，打造干练睿智的时尚型男,面料:聚酯纤维72.0% 粘纤23.1% 氨纶4.9%(绣花线除外),适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GE4042400090/3GE4042400090_m_1.jpg
卫衣/毛织,卫衣,动物字母修身套头卫衣,3GC4040220410,￥699,￥699,/p/3GC4040220410.shtml,采用刺绣的工艺编织而成的动物图案，实在立体生动；镌刻亮片的蓝绿色眼睛称得上炯炯有神，投射坚定又果敢的目光，展现威严又飒爽的姿态；下配整齐有序的英文字母，似乎表达“从今往后”我就是潮流的含义，传递个性时尚的态度；圆领套头的造型使得穿着更为方便，修身的版型更好地展现身材特点；选用棉质的材料打造更舒适柔韧的上身感受；下身再搭配大口袋的工装裤，呈现活力帅气的潮男造型 ,面料:棉100%(植绒除外)罗纹:棉98% 氨纶2%绣花线:聚酯纤维100%(装饰亮片及连接线除外),适中,修身,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040220410/3GC4040220410_m_1.jpg
卫衣/毛织,卫衣,拉链条纹棉质套头卫衣,3GC4041470540,￥799,￥799,/p/3GC4041470540.shtml,小半截的拉链式领口不拘一格，既能挡风又彰显硬朗自信的气质；胸前的两排小英文串增添了时髦前卫感，个性又吸睛；后襟的衣袖面以撞色条纹涂抹，却又不大幅度填充，装饰的力度实在到位，宣扬缤纷摩登风格；还有简洁清晰的线条剪裁，勾画坚挺的身形；衣衫用棉质材料打造而成，具有较好的柔软度和舒滑度，上身体验更舒适；搭配收脚直筒长裤，拿捏运动帅气的潮男形象,面料:棉100%罗纹:棉98.5% 氨纶1.5%撞料1:聚酯纤维94.9% 氨纶5.1%撞料2:棉100%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041470540/3GC4041470540_m_1.jpg
卫衣/毛织,卫衣,动物字母修身套头卫衣,3GC4040220090,￥699,￥699,/p/3GC4040220090.shtml,采用刺绣的工艺编织而成的动物图案，实在立体生动；镌刻亮片的蓝绿色眼睛称得上炯炯有神，投射坚定又果敢的目光，展现威严又飒爽的姿态；下配整齐有序的英文字母，似乎表达“从今往后”我就是潮流的含义，传递个性时尚的态度；圆领套头的造型使得穿着更为方便，修身的版型更好地展现身材特点；选用棉质的材料打造更舒适柔韧的上身感受；下身再搭配大口袋的工装裤，呈现活力帅气的潮男造型 ,面料:棉100%(植绒除外)罗纹:棉98% 氨纶2%绣花线:聚酯纤维100%(装饰亮片及连接线除外),适中,修身,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040220090/3GC4040220090_m_1.jpg
卫衣/毛织,卫衣,字母圆领套头棉质卫衣,3GC4040240000,￥599,￥599,/p/3GC4040240000.shtml,于前襟的撞色字母缤纷醒目，糅合英文大小写的格式更有看点，表达欢乐多彩的时尚感；整体还是中性色为基调，依然简约百搭；圆领套头的版型设计给你更便捷的穿着方式；含棉质的面料赋予更高层次的舒适感和柔软度，并且透气轻便；要是内在搭配高领衣衫，下身穿上色彩鲜明的直筒长裤，呼应胸前的撞色字母，即可焕发满满活力，潮流的运动休闲造型轻松拿捏,面料:棉52.8% 聚酯纤维44.2% 氨纶3%罗纹:棉99% 氨纶1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040240000/3GC4040240000_m_1.jpg
卫衣/毛织,卫衣,字母圆领套头棉质卫衣,3GC4040240090,￥599,￥599,/p/3GC4040240090.shtml,于前襟的撞色字母缤纷醒目，糅合英文大小写的格式更有看点，表达欢乐多彩的时尚感；整体还是中性色为基调，依然简约百搭；圆领套头的版型设计给你更便捷的穿着方式；含棉质的面料赋予更高层次的舒适感和柔软度，并且透气轻便；要是内在搭配高领衣衫，下身穿上色彩鲜明的直筒长裤，呼应胸前的撞色字母，即可焕发满满活力，潮流的运动休闲造型轻松拿捏,面料:棉52.8% 聚酯纤维44.2% 氨纶3%罗纹:棉99% 氨纶1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040240090/3GC4040240090_m_1.jpg
卫衣/毛织,卫衣,动物圆领套头宽松卫衣,3GC4041270010,￥699,￥699,/p/3GC4041270010.shtml,"前襟的动物贴布数码烫画立体逼真，像现实中直面审视着你的一支队伍，宣示坚定的信念；撞色的英文字母impressive别具一格，诠释印象深刻的视觉体验；一如既往选用棉质的面料，就是为了给予你舒适柔滑的穿着感受；圆领套头的着身方式直接方便；搭配纯色工装大口袋长裤，略带嘻哈减龄的少年感,尽情演绎时髦活力的个性男生",面料:棉100%罗纹:棉97.4% 氨纶2.6%贴布烫画:聚酯纤维100%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041270010/3GC4041270010_m_1.jpg
卫衣/毛织,卫衣,拉链条纹棉质套头卫衣,3GC4041470090,￥799,￥799,/p/3GC4041470090.shtml,小半截的拉链式领口不拘一格，既能挡风又彰显硬朗自信的气质；胸前的两排小英文串增添了时髦前卫感，个性又吸睛；后襟的衣袖面以撞色条纹涂抹，却又不大幅度填充，装饰的力度实在到位，宣扬缤纷摩登风格；还有简洁清晰的线条剪裁，勾画坚挺的身形；衣衫用棉质材料打造而成，具有较好的柔软度和舒滑度，上身体验更舒适；搭配收脚直筒长裤，拿捏运动帅气的潮男形象,面料:棉100%罗纹:棉98.5% 氨纶1.5%撞料1:聚酯纤维94.9% 氨纶5.1%撞料2:棉100%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041470090/3GC4041470090_m_1.jpg
卫衣/毛织,卫衣,条纹拼接连帽套头卫衣,3GC4041450601,￥799,￥799,/p/3GC4041450601.shtml,前襟大摆式的V字造型，以鲜明的色彩条纹填充，碰撞出缤纷的摩登时尚气息，延伸至后背以对称形式呈现，焕发青春活力的学院风；连帽套头的廓形富带运动时尚的风范，穿着起来干脆利落；精选棉质和聚酯纤维的材料，手感柔软舒滑，上身感受舒适又保暖；搭配色彩活跃的直筒长裤，呼应前襟的条纹，打造意气风发的潮流造型,面料:棉52.8% 聚酯纤维44.2% 氨纶3.0%撞料:棉74.8% 聚酯纤维22.5% 氨纶2.7%罗纹:棉99.0% 氨纶1.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041450601/3GC4041450601_m_1.jpg
卫衣/毛织,卫衣,挡风领口休闲套头卫衣,3GE4042400520,￥699,￥699,/p/3GE4042400520.shtml,半截拉链式的领口不拘一格，金色拉链点缀吸引眼球，领口挡风保暖，同时展露自信帅气的英姿；领后标注了白色的英文字母，瞬间提升时尚个性风范；位于衣袖上的撞色彩带条纹，称得上是锦上添花，给整体带来了一股清新的潮流气息；采用聚酯纤维的材质，透气轻薄，上身更舒适柔软；下身搭配纯色直筒长裤，打造干练睿智的时尚型男,面料:聚酯纤维72.0% 粘纤23.1% 氨纶4.9%(绣花线除外),适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GE4042400520/3GE4042400520_m_1.jpg
卫衣/毛织,卫衣,连帽拉链开衫卫衣外套,3GE4044490090,￥1490,￥1490,/p/3GE4044490090.shtml,纯粹的黑色质朴内敛，宣扬低调的个性，传达简约时尚的态度；连帽的拉链开衫造型可谓方便快捷，实用又百搭；前襟的拉链挖袋给你提供贴心的温暖；采用锦纶和氨纶等材质，轻薄透气，营造舒适柔滑的上身体验；搭配各种裤装，日常轻松演绎运动休闲的潮男造型,面料:[面层]锦纶85.5% 氨纶14.5% [底层]聚酯纤维100%(胶除外)里料:聚酯纤维100%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GE4044490090/3GE4044490090_m_1.jpg
卫衣/毛织,卫衣,休闲纯色套头连帽卫衣,3GC3041330090,￥899,￥899,/p/3GC3041330090.shtml,素净质朴的纯色简约又实用；连帽套头式带来了更多的时尚感；垂落胸前的吊带附有一片银牌，的确引人注目；埋藏在袖子的拉链可谓用心之处，时髦感加分；腹部的袋子是个别样设计，加入了舒适的质料，呼应整体活力运动基调，打造运动时髦潮男，值得入手,主料:粘纤71.3% 锦纶25.2% 氨纶3.5%撞料:聚酯纤维64.6% 粘纤31.6% 氨纶3.8%罗纹:棉96.8% 氨纶3.2%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/c/3GC3041330090/3GC3041330090_m_1.jpg
卫衣/毛织,卫衣,虎头图案棉质套头卫衣,3GC3045970090,￥699,￥699,/p/3GC3045970090.shtml,威严冷酷的虎头投射出凌厉坚定的眼神，无疑暗示了自信硬朗的男子气概；双肩处的英文色调与基调相撞，赋予了新潮的视觉冲击感；棉质质地舒适又暖和，让你展现风度同时保持温度；紧凑的下摆设计造型简约，可随心所欲搭配各式裤装，轻松变换风采，演绎个性新颖活力自信男儿,面料:棉54% 聚酯纤维44% 氨纶2%罗纹:棉98.9% 氨纶1.1%绣线:聚酯纤维100%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/c/3GC3045970090/3GC3045970090_m_1.jpg
卫衣/毛织,卫衣,虎头图案棉质套头卫衣,3GC3045970410,￥699,￥699,/p/3GC3045970410.shtml,威严冷酷的虎头投射出凌厉坚定的眼神，无疑暗示了自信硬朗的男子气概；双肩处的英文色调与基调相撞，赋予了新潮的视觉冲击感；棉质质地舒适又暖和，让你展现风度同时保持温度；紧凑的下摆设计造型简约，可随心所欲搭配各式裤装，轻松变换风采，演绎个性新颖活力自信男儿,面料:棉54% 聚酯纤维44% 氨纶2%罗纹:棉98.9% 氨纶1.1%绣线:聚酯纤维100%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/c/3GC3045970410/3GC3045970410_m_1.jpg
