category,goods_id,goods_name,color,sale_price,origin_price,design,material,stereotype,length
半截裙,1JH2074360530,荷叶边包臀鱼尾裙,黑色,￥215 ,￥539 ,时髦气质裙装，与简约T恤尤为合衬，轻松打造摩登都会女郎印象,"棉100%里料:棉100%",合体,7-8分长
半截裙,1JH2074440610,A字磨边牛仔半裙,牛仔蓝,￥215 ,￥539 ,率性做旧单品，与简约T恤轻松互衬，打造时髦率性印象，魅力吸睛,,合体,短款
半截裙,1JH2075660090,不规则流苏牛仔裙,黑色,￥215 ,￥539 ,配以简约T恤，allblack穿搭时髦酷帅，散发摩登俏丽气息,,合体,短款
半截裙,1JJ2071840018,磨边流苏牛仔半裙,白色,￥159 ,￥399 ,修身包臀裙型；摩登流苏下摆；刺绣字母slogan装饰；精选棉质牛仔,经典黑白配是吸睛优选，配以气质衬衫，时髦又不失优雅，魅力亮眼,修身,5-6分长
半截裙,1JJ2071840610,磨边流苏棉质牛仔半裙,白色,￥159 ,￥399 ,修身包臀裙型；摩登流苏下摆；刺绣字母slogan装饰；精选棉质牛仔,无论与气质衬衫或时髦针织穿搭皆宜，尽展摩登率性印象，俏丽亮眼,修身,5-6分长
半截裙,1JY2031190140,条纹针织包臀中裙,橙红,￥239 ,￥599 ,修身包臀裙型；高腰松紧腰设计；抽象条纹图案；精选弹力针织面料,加入趣味T恤，散发波普时髦气息，打造复古迷人造型优选,修身,5-6分长
半截裙,1JY2075480610,拼荷叶鱼尾牛仔包臀裙,牛仔蓝,￥215 ,￥539 ,高腰包臀裙型；摩登鱼尾裙型；拼接荷叶边下摆；精选棉质牛仔布,加入一字衬衫，配以chocker和亮眼鞋包，率性兼具柔美，魅力非凡,合体,5-6分长
半截裙,1JJ2071830018,镂空蕾丝百褶套裙,白色,￥187 ,￥469 ,摩登百褶半裙；稍短内衬透视效果；舒适橡筋松紧腰；精选蕾丝面料,亮眼百搭单品，无论与摩登半裙或简约T恤穿搭皆可，更显都会时尚,宽松,7-8分长
半截裙,1JJ2071830120,镂空蕾丝百褶套裙,白色,￥187 ,￥469 ,摩登百褶半裙；稍短内衬透视效果；舒适橡筋松紧腰；精选蕾丝面料,亮眼红黑穿搭散发优雅女人味，配以时髦鞋包，利落又不失迷人气息,宽松,7-8分长
半截裙,1JJ2071940090,几何拼开叉A字裙,黑色,￥147 ,￥369 ,显瘦高腰A字轮廓；独特几何拼接；拉链开叉装饰；精选舒适棉质料,率性时髦半裙，与俏皮T恤穿搭，尤显摩登利落感，减龄吸睛,合体,5-6分长
半截裙,1JJ2071980090,纯色高腰A字雪纺中裙,黑色,￥119 ,￥299 ,高腰A字轮廓；别致开叉设计；气质及膝中裙；精选弹力缎面雪纺料,经典红黑穿搭是打造时髦丽人印象优选，加入简约鞋包，优雅迷人,宽松,5-6分长
半截裙,1JJ2074500910,条纹棉质高腰A字短裙,黑白条,￥147 ,￥369 ,高腰A字轮廓；横竖印花拼接；撞色条纹图案；精选亲肤弹力含棉料,配以浅色调上衣，明暗繁简碰撞，别具摩登青春感，亮眼又吸睛,合体,5-6分长
半截裙,1JY2071050018,镂空水溶花包臀裙,白色,￥359 ,￥899 ,包臀鱼尾裙型；拼接荷叶下摆；高腰修身版型；精选镂空水溶花面料,与摩登T恤意外合衬，活力碰撞柔美，别具时髦俏丽感，减龄吸睛,修身,5-6分长
半截裙,1JH2073940090,系带拉链包臀短裙,黑色,￥169 ,￥539 ,与摩登T恤配搭，allblack组合别具潮流个性特质，演绎率性魅力,"锦纶90%氨纶10%袋布:聚酯纤维80%棉20%",合体,5-6分长
半截裙,1JH2073950530,拼接开叉高腰A字中裙,卡其,￥169 ,￥499 ,时髦气质裙装，无论与摩登T恤或淑雅衬衫穿搭皆可，演绎优雅印象,"聚酯纤维100%里料:粘纤60%锦纶36%氨纶4%袋布:聚酯纤维80%棉20%",合体,5-6分长
半截裙,1JH2073950090,拼接开叉高腰A字中裙,卡其,￥169 ,￥499 ,与潮流印花T恤破格重组，个性时髦女郎印象跃然而生，波普吸睛,"聚酯纤维100%里料:粘纤60%锦纶36%氨纶4%袋布:聚酯纤维80%棉20%",合体,5-6分长
半截裙,1JY1072230090,拼撞色蕾丝A字裙,黑色,￥227 ,￥569 ,A字高腰版型；撞色蕾丝拼接下摆；优选面料制作,选择一字领上衣或优雅背心搭配，柔美加分，散发女性迷人魅力,合体,5-6分长
半截裙,1JY1073820690,高腰纯棉A字裙牛仔裙,浅蓝,￥227 ,￥569 ,高腰A字轮廓；明线车缝+浅色纽扣；多重洗水工艺；精选纯棉牛仔料,束腰穿搭简约T恤，尽展修身腰线，凸显窈窕优美身姿,合体,5-6分长
半截裙,1JY1073800140,金属扣高腰A字裙短裙,橙红,￥175 ,￥439 ,高腰A字轮廓；侧开叉设计；金属环+扣袢装饰；精选柔韧混纺料,红黑组合也是亮眼优选，加入柔美上衣，散发迷人浪漫气息,合体,5-6分长
半截裙,1JY1073830090,镂空拼接褶皱包臀半裙,黑色,￥215 ,￥539 ,拼接褶皱下摆；几何镂空面料；采用合体包臀裙型,与修身上衣同样速配，轻松打造窈窕丽人印象，别具亮眼都会气息,合体,5-6分长
半截裙,1JY1072050010,拼接镂空边A字裙,米白,￥175 ,￥439 ,大热A字轮廓；显瘦高腰设计；拼接镂空花边下摆,加入气质上衣，allwhite穿搭清新雅逸，演绎上佳淑女气质,合体,5-6分长
半截裙,1JY1072050090,拼接镂空花边A字半裙,米白,￥175 ,￥439 ,大热A字轮廓；显瘦高腰设计；拼接镂空花边下摆,率性上衣碰撞气质半裙，摩登与优雅并存，演绎都会时尚质感,合体,5-6分长
半截裙,1JY1072050120,拼接镂空边A字裙,米白,￥175 ,￥439 ,大热A字轮廓；显瘦高腰设计；拼接镂空花边下摆,配以轻松T恤，俏丽活泼印象悠然而生，格外俏丽亮眼，减龄吸睛,合体,5-6分长
半截裙,1JY1072010920,条纹开叉包臀半裙,蓝白条,￥161 ,￥539 ,高腰修身版型；时髦包臀裙款；海洋风撞色竖条纹；性感前开叉设计,摩登感单品，碰撞性感内搭和活力棒球外套，尽展率性欧美范,修身,5-6分长
半截裙,1JY1032110995,撞色条纹中长半裙,彩色,￥359 ,￥899 ,优雅中长裙款；松紧高腰设计；醒目撞色彩虹条纹；别致色纱材质,别致亮眼单品，与睡衣风衬衫碰撞穿搭，鲜明都会格调轻松演绎,宽松,7-8分长
半截裙,1JY1072100610,不规则流苏牛仔裙,牛仔蓝,￥161 ,￥539 ,中腰包臀裙款；不规则裙摆+流苏设计；柔韧棉质牛仔面料,加入简约T恤，青春活力尽显，时髦又不失减龄特质,合体,5-6分长
半截裙,1JY1077200010,不规则流苏牛仔裙,米白,￥215 ,￥539 ,中腰包臀裙款；不规则裙摆+磨破流苏；优选棉质牛仔料,配以条纹T恤+时尚鞋包，随性大方，青春活力感十足,合体,5-6分长
半截裙,1JJ1072790090,高腰不规则短裙半身裙,黑色,￥147 ,￥369 ,显瘦高腰版型；不规则拼搭裙摆；精选尼龙双层四面弹面料,束腰搭配印花T恤、高跟鞋，干净利落，增添都会摩登感,合体,5-6分长
半截裙,1JY1073560018,【活动价234元】网布松紧腰百褶半身裙,白色,￥187 ,￥469 ,摩登百褶裙型；高腰松紧腰设计；婉约中裙裙长；浪漫镂空网布面料,经典黑白穿搭是亮眼优选，与印花T恤混搭，别具时髦俏丽气息,宽松,5-6分长
半截裙,1JY1073570120,【活动价199元】仿珍珠别针A字裙半裙,大红,￥159 ,￥399 ,高腰A字轮廓；前幅假开叉设计；仿珍珠别针装饰；双层提花面料,加入纯色上衣，经典红白是时髦亮点，洋溢青春俏丽气息,合体,5-6分长
半截裙,1JY1073570520,仿珍珠别针A字裙半裙,大红,￥159 ,￥399 ,高腰A字轮廓；前幅假开叉设计；仿珍珠别针装饰；双层提花面料,与时髦T恤穿搭同样合衬，轻松休闲格调分外亮眼自信,合体,5-6分长
半截裙,1JJ1072790120,高腰不规则短裙半身裙,黑色,￥147 ,￥369 ,显瘦高腰版型；不规则拼搭裙摆；精选尼龙双层四面弹面料,与浅色衬衫、时尚双肩包搭配，潮流街头范十足，个性吸睛,合体,5-6分长
半截裙,1JJ1072790520,高腰不规则短裙半身裙,黑色,￥147 ,￥369 ,显瘦高腰版型；不规则拼搭裙摆；精选尼龙双层四面弹面料,加入柔美刺绣上衣，手提包点缀造型，散发大方知性气息,合体,5-6分长
半截裙,1JY1072690090,开叉透视蕾丝包臀半裙,黑色,￥215 ,￥539 ,中腰包臀裙款；稍短内衬透视效果；别致开叉设计；精致蕾丝面料,加入柔美内搭和率性风衣，深浅色调共同演绎摩登与干练，大气吸睛,合体,5-6分长
半截裙,1JY1071710090,绑带开叉包臀半裙,黑色,￥199 ,￥499 ,显瘦高腰包臀裙型；时髦开叉+字母印花系带设计；精选含棉针织布,搭配白色系T恤+小白鞋，俏丽减龄，展现青春活力气息,合体,5-6分长
半截裙,1JY1071710120,绑带开叉包臀半裙,黑色,￥199 ,￥499 ,显瘦高腰包臀裙型；时髦开叉+字母印花系带设计；精选含棉针织布,配以精彩上衣，加入棒球帽和亮眼鞋包，尽展摩登俏丽，减龄又吸睛,合体,5-6分长
半截裙,1JY1031700090,高腰条纹包臀半裙,黑色,￥267 ,￥669 ,修身包臀裙款；显瘦高腰设计；醒目撞色条纹；别致针织面料,搭配纯色上衣，繁简碰撞下演绎摩登淑女印象，尽展都会迷人气息,修身,5-6分长
半截裙,1JY1070940090,拼接蕾丝边A字裙,黑色,￥239 ,￥599 ,大热A字轮廓；拼接蕾丝内衬下摆；摩登开叉设计,加入简约衬衫气质穿搭，经典色调格外大方典雅，彰显浪漫时尚感,合体,5-6分长
半截裙,1JY1070940510,拼接蕾丝边A字裙半裙,黑色,￥239 ,￥599 ,大热A字轮廓；拼接蕾丝内衬下摆；摩登开叉设计,碰撞时髦鞋包，亮眼都会印象轻松演绎，尽展迷人俏丽,合体,5-6分长
半截裙,1JY1070940010,拼接蕾丝边A字裙半裙,黑色,￥239 ,￥599 ,大热A字轮廓；拼接蕾丝内衬下摆；摩登开叉设计,搭配针织上衣，黑白亮眼穿搭格外简约迷人，优雅又不失摩登气息,合体,5-6分长
半截裙,1JY1075430030,系带开叉A字半裙,灰色,￥279 ,￥699 ,A字中长裙款；显瘦高腰+系带设计；时尚开叉剪裁；优质含棉面料,遵循时髦原则，以明暗深浅碰撞演绎，轻松塑造优雅都市丽人形象,合体,7-8分长
半截裙,1JY1075430090,系带开叉A字半裙,灰色,￥279 ,￥699 ,A字中长裙款；显瘦高腰+系带设计；时尚开叉剪裁；优质含棉面料,配以印花T恤和短靴，率性又不失摩登大气，展现时髦都会气息,合体,7-8分长
半截裙,1JY1035350950,条纹撞色针织半裙,彩条,￥299 ,￥999 ,高腰合体版型；醒目彩色条纹设计；精选超细包芯纱面料,搭配纯色上衣与高跟鞋，别具潮流感，塑造个性摩登印象,合体,5-6分长
半截裙,1JY1073300690,刺绣磨边牛仔A字半裙,浅蓝,￥199 ,￥499 ,显瘦A字轮廓；后幅趣味刺绣；个性裙摆磨边；柔韧含棉牛仔面料,搭配简约T恤、双肩包，散发青春活力气息，俏丽减龄,合体,5-6分长
半截裙,1JY1073070018,提花镂空A字半裙,白色,￥215 ,￥539 ,显瘦A字轮廓；舒适中腰设计；镂空条纹肌理提花料,加入简约毛织上衣、高跟鞋，增添优雅浪漫气息，更显端庄姿态,合体,5-6分长
半截裙,1JY1073280140,提花拼接花边A字半裙,橙红,￥199 ,￥499 ,显瘦A字轮廓；舒适中腰剪裁；拼接镂空水溶花裙摆；精选提花面料,加入白色上衣、简约鞋包，凸显优雅端庄特质，大方动人,合体,5-6分长
半截裙,1JY1071040090,格子排扣包臀套裙,黑色,￥307 ,￥769 ,时尚包臀裙型；复古双排扣装饰；经典英伦格子印花；配送蕾丝短裙,与摩登衬衫、时髦鞋包轻松穿搭，别具俏丽都会气息，尽展格调亮眼,合体,5-6分长
半截裙,1JY1071050018,镂空水溶绣包臀裙,白色,￥359 ,￥899 ,优雅包臀裙型；镂空水溶绣花面料；稍短内衬透视效果,浪漫半裙，配以轻松图案上衣，优雅碰撞休闲，别具摩登俏丽气息,合体,5-6分长
半截裙,1JY1071050130,镂空水溶绣花包臀半裙,白色,￥359 ,￥899 ,优雅包臀裙型；镂空水溶绣花面料；稍短内衬透视效果,柔美浪漫单品，无论与简约衬衫或气质针织穿搭皆可，别具淑女气息,合体,5-6分长
半截裙,1JY1077130650,纯棉A字拉链牛仔短裙,深蓝,￥215 ,￥539 ,显瘦A字版型；别致拉链设计；个性明线车缝；优质纯棉面料打造,配色条纹T恤与小白鞋，彰显青春活力感，分外俏丽减龄,合体,5-6分长
半截裙,1JY1035640950,撞色条纹针织半裙,彩条,￥219 ,￥799 ,修身包臀裙型；舒适中腰设计；摩登撞色竖条纹；精选弹力针织面料,加入纯色内衬和摩登外套，率性迷人印象悠然而生，尽展俏丽自信,修身,5-6分长
半截裙,1JY1035680090,镂空荷叶边半身裙,黑色,￥319 ,￥799 ,包臀鱼尾裙型；镂空下摆设计；拼接飘逸荷叶边；高腰松紧腰款式,经典黑白碰撞格外亮眼，加入T恤、bra-top外搭，打造摩登潮人印象,合体,7-8分长
半截裙,1JY1035680690,镂空荷叶边半身裙,黑色,￥319 ,￥799 ,包臀鱼尾裙型；镂空下摆设计；拼接飘逸荷叶边；高腰松紧腰款式,配以同色调衬衫，成套穿搭别具优雅都会气质，格外淑雅迷人,合体,7-8分长
半截裙,1JJ1071390090,开叉A字裙半身裙,黑色,￥339 ,￥339 ,大气A字轮廓；前搭片开叉设计；精选双层人字提花布料,穿搭简约上装，轻松演绎时髦优雅印象，打造魅力百搭气息,合体,5-6分长
半截裙,1JJ1071340010,拼蕾丝花边百褶裙,米白,￥239 ,￥599 ,浪漫百褶裙型；拼接蕾丝花边；轻纱层次款式；舒适松紧腰设计,打造气质浪漫印象优选，加入简约上装，尽展婉约淑女气质,宽松,5-6分长
半截裙,1JJ1071360119,松紧腰开叉半身裙,红色,￥119 ,￥299 ,修身包臀裙型；高腰+松紧腰款式；摩登前开叉；精选提花棉质面料,配以柔美纯色针织衫，繁简互衬配以亮眼鞋包，更显时髦亮眼,合体,5-6分长
半截裙,1JJ1071360650,松紧腰开叉半身裙,红色,￥119 ,￥299 ,修身包臀裙型；高腰+松紧腰款式；摩登前开叉；精选提花棉质面料,配以柔美纯色针织衫，繁简互衬配以亮眼鞋包，更显时髦亮眼,合体,5-6分长
半截裙,1JJ1071390120,纯色开叉A字裙半身裙,黑色,￥135 ,￥339 ,大气A字轮廓；前搭片开叉设计；精选双层人字提花布料,加入印花上衣，繁简互衬更为亮眼，增添摩登时尚气息,合体,5-6分长
半截裙,1JJ1071390304,纯色开叉A字裙半身裙,黑色,￥135 ,￥339 ,大气A字轮廓；前搭片开叉设计；精选双层人字提花布料,束腰搭配纯色上衣，简约优雅淑女印象悠然而生，打造都会新气息,合体,5-6分长
半截裙,1JJ1074690090,拉链牛仔包臀半裙,黑色,￥159 ,￥399 ,修身包臀裙型；拉链开叉设计；磨破流苏裙摆；精选棉质牛仔布,与休闲卫衣或气质衬衫穿搭皆可，简约轻松，演绎摩登都会气息,修身,5-6分长
半截裙,1JY1035900970,条纹毛织包臀半裙,红白条,￥279 ,￥699 ,修身包臀裙型；高腰+松紧腰设计；撞色竖条纹图案；精选羊毛混纺,时髦亮眼单品，轻松hold住时髦T恤、性感背心，优雅又不失摩登感,修身,5-6分长
半截裙,1HH4030030090,高腰修身流苏包臀中裙,黑色,￥599 ,￥599 ,摩登自信,高腰修身剪裁；优美包臀裙款；时尚流苏裙摆；舒适棉质面料,修身,5-6分长
半截裙,1HH4030030140,高腰修身流苏包臀中裙,黑色,￥599 ,￥599 ,摩登自信,高腰修身剪裁；优美包臀裙款；时尚流苏裙摆；舒适棉质面料,修身,5-6分长
半截裙,1HY4072640150,纯色A字羊毛呢半身裙,枣红,￥199 ,￥499 ,时尚简约,显瘦A字版型；舒适中腰剪裁；毛线织带点缀口袋；柔韧含羊毛呢料,合体,5-6分长
半截裙,1HN4070950120,A字荷叶边短裙半身裙,大红,￥175 ,￥439 ,优雅俏丽,显瘦A字剪裁；舒适中腰版型；优雅荷叶边裙摆；时尚纽扣点缀,合体,5-6分长
半截裙,1HN4071190054,拉链纯色A字半裙,浅花灰,￥399 ,￥399 ,优雅青春,A字中腰剪裁；大气无繁复设计；前幅拉链点缀,合体,5-6分长
半截裙,1HN4031040090,开叉包臀毛织中裙半裙,黑色,￥170 ,￥569 ,优雅俏丽,包臀修身裙款；系带松紧腰；裙摆开叉设计；精选含羊毛兔毛面料,修身,5-6分长
半截裙,1HN4031040304,开叉包臀毛织中裙半裙,黑色,￥170 ,￥569 ,优雅俏丽,包臀修身裙款；系带松紧腰；裙摆开叉设计；精选含羊毛兔毛面料,修身,5-6分长
半截裙,1HN4071190120,拉链纯色A字半裙,浅花灰,￥199 ,￥399 ,优雅青春,A字中腰剪裁；大气无繁复设计；前幅拉链点缀,合体,5-6分长
半截裙,1HY4072490120,A字刺绣拼接毛呢半裙,大红,￥239 ,￥599 ,优雅时尚,A字中腰版型；优雅拼接绣花；柔韧含羊毛呢料,合体,5-6分长
半截裙,1HY4072500090,A字高腰开叉毛呢半裙,深花灰,￥239 ,￥599 ,优雅格调,显瘦高腰A字轮廓；性感开叉设计；时髦纽扣装饰；柔韧含羊毛呢料,合体,5-6分长
半截裙,1HH4070040462,时尚PU百褶裙半身中裙,姜黄,￥769 ,￥769 ,都会摩登,摩登百褶裙款式；舒适中腰设计；气质及膝裙长；精选PU仿皮材质,宽松,5-6分长
半截裙,1HN4071010181,高腰毛呢鱼尾裙半身裙,灰粉红,￥499 ,￥499 ,优雅摩登,高腰显瘦版型；优雅鱼尾裙款；精选含羊毛呢料,合体,5-6分长
半截裙,1HY4071730650,A字开叉羊毛呢半身裙,深蓝,￥599 ,￥599 ,时尚格调,显瘦A字轮廓；时尚开叉设计；率性口袋点缀；价值感含羊毛呢料,合体,5-6分长
半截裙,1HH4070530090,A字双排扣羊毛呢半裙,黑色,￥339 ,￥799 ,大方优雅,A字收腰剪裁；复古双排扣点缀；柔韧含羊毛呢料,合体,5-6分长
半截裙,1HH4070530810,A字双排扣羊毛呢半裙,黑色,￥339 ,￥799 ,大方优雅,A字收腰剪裁；复古双排扣点缀；柔韧含羊毛呢料,合体,5-6分长
半截裙,1HY4031500906,高腰修身条纹毛织半裙,啡白条,￥149 ,￥499 ,优雅时尚,高腰修身剪裁；醒目撞色条纹；裙摆开叉细节；松软含羊毛材质,修身,5-6分长
半截裙,1HN4072890090,A字拼菱格毛呢半身裙,黑色,￥539 ,￥539 ,摩登俏丽,显瘦高腰设计；简约A字剪裁；拼接菱格车缝；精选优质毛呢打造,合体,5-6分长
半截裙,1HH4070230090,中腰毛呢A字半身中裙,黑色,￥299 ,￥699 ,简洁大气,显瘦A字轮廓；前短后长不规则下摆；优雅及膝中裙；优选羊毛呢料,合体,7-8分长
半截裙,1HH4070230110,不规则毛呢A字裙,黑色,￥299 ,￥699 ,简洁大气,显瘦A字轮廓；前短后长不规则下摆；优雅及膝中裙；优选羊毛呢料,合体,7-8分长
半截裙,1HJ4033100090,针织修身包臀裙半身裙,黑色,￥131 ,￥439 ,时髦百搭,修身包臀裙型；高腰+松紧腰；编织口袋设计；精选弹力包芯纱材质,修身,5-6分长
半截裙,1HJ4073070090,中腰开叉刺绣A字短裙,黑色,￥119 ,￥399 ,时髦百搭,简约A字剪裁；舒适中腰腰型；开叉刺绣设计；精选柔韧混纺面料,合体,5-6分长
半截裙,1HJ4073070140,中腰开叉刺绣A字短裙,黑色,￥119 ,￥399 ,时髦百搭,简约A字剪裁；舒适中腰腰型；开叉刺绣设计；精选柔韧混纺面料,合体,5-6分长
半截裙,1HN4072890520,A字拼菱格毛呢半身裙,黑色,￥215 ,￥539 ,摩登俏丽,显瘦高腰设计；简约A字剪裁；拼接菱格车缝；精选优质毛呢打造,合体,5-6分长
半截裙,1HN4072720090,高腰拼接羊毛呢半身裙,深花灰,￥469 ,￥469 ,活力青春,高腰显瘦剪裁；个性压褶拼接；优选含羊毛呢料,修身,5-6分长
半截裙,1HY4072060520,拼接纯色羊毛呢半身裙,军绿,￥255 ,￥639 ,摩登自信,前幅搭片拼接；修身包臀裙型；大气无繁复纯色；优选羊毛麦呢面料,合体,5-6分长
半截裙,1HY4072060650,拼接纯色羊毛呢半身裙,军绿,￥255 ,￥639 ,摩登自信,前幅搭片拼接；修身包臀裙型；大气无繁复纯色；优选羊毛麦呢面料,合体,5-6分长
半截裙,1HJ4071330110,高腰毛呢A字半裙,酒红,￥399 ,￥399 ,时髦百搭,高腰A字轮廓；纯色无繁复设计；精选富含羊毛斜纹呢料,合体,5-6分长
半截裙,1HJ4071260090,两件套镂空蕾丝包臀裙,黑色,￥199 ,￥599 ,优雅时髦,两件套款：蕾丝外裙+内衬半裙；稍短内衬透视效果；柔美棉质蕾丝,修身,7-8分长
半截裙,1HJ4071260110,两件套镂空蕾丝包臀裙,黑色,￥199 ,￥599 ,优雅时髦,两件套款：蕾丝外裙+内衬半裙；稍短内衬透视效果；柔美棉质蕾丝,修身,7-8分长
半截裙,1HJ4071260181,两件套镂空蕾丝包臀裙,黑色,￥199 ,￥599 ,优雅时髦,两件套款：蕾丝外裙+内衬半裙；稍短内衬透视效果；柔美棉质蕾丝,修身,7-8分长
半截裙,1HN4072940190,纯色纽扣A字裙半身裙,桔红,￥175 ,￥439 ,轻松俏丽,简约A字轮廓；前幅开叉盖贴；个性四合单排扣设计,合体,5-6分长
半截裙,1HY4072170090,开叉流苏羊毛呢包臀裙,黑色,￥347 ,￥869 ,摩登迷人,修身包臀裙型；开叉+流苏下摆；优雅及膝中裙；优质斜纹羊毛呢料,修身,5-6分长
半截裙,1HY4072170520,开叉流苏羊毛呢包臀裙,黑色,￥347 ,￥869 ,摩登迷人,修身包臀裙型；开叉+流苏下摆；优雅及膝中裙；优质斜纹羊毛呢料,修身,5-6分长
半截裙,1HH4078610520,单排扣棉质包臀半裙,军绿,￥149 ,￥499 ,都会大气,中腰合体版型；时尚包臀裙款；复古单排扣；弹力棉质面料打造,合体,5-6分长
半截裙,1HH4078610530,单排扣棉质包臀半裙,军绿,￥149 ,￥499 ,都会大气,中腰合体版型；时尚包臀裙款；复古单排扣；弹力棉质面料打造,合体,5-6分长
半截裙,1HH3075360090,高腰拼接毛呢A字半裙,黑色,￥416 ,"￥1,190 ",都会自信,高腰A字轮廓；拼接前幅裙片+贴车织带；扣金属别针；精选柔韧毛呢,合体,5-6分长
半截裙,1HY3078310090,双排扣包臀裙中裙,黑色,￥469 ,￥469 ,优雅大方,修身包臀裙型；优雅及膝中长裙长；复古双排扣装饰,修身,5-6分长
半截裙,1HY3031180090,高腰纯色针织半身中裙,黑色,￥599 ,￥599 ,简约迷人,高腰A字轮廓；优雅及膝裙型；大气无繁复设计；精选柔韧混纺,宽松,5-6分长
半截裙,1HY3071040050,不规则A字毛呢半身裙,花灰,￥599 ,￥599 ,时尚魅力,高腰A字轮廓；不规则开叉设计；纯色优质羊毛呢料,合体,5-6分长
半截裙,1HY3071080090,格子印花高腰A字半裙,黑色,￥499 ,￥499 ,摩登优雅,简约合体版型；显瘦A型轮廓；抽象撞色格子几何印花,合体,5-6分长
半截裙,1HY3071080119,格子印花高腰A字半裙,黑色,￥499 ,￥499 ,摩登优雅,简约合体版型；显瘦A型轮廓；抽象撞色格子几何印花,合体,5-6分长
半截裙,1HY3076190510,高腰提花毛呢A字半裙,橙色,￥599 ,￥599 ,简约百搭,高腰A字轮廓；大气纯色设计；提花立体质感；精选优质羊毛呢料,合体,5-6分长
半截裙,1HY3076200090,刺绣褶皱高腰A字半裙,黑色,￥639 ,￥639 ,摩登百搭,高腰A字轮廓；加入丰富压褶；撞色立体刺绣图案,宽松,5-6分长
半截裙,1HY3076230050,A字拼百褶毛呢半身裙,花灰,￥639 ,￥639 ,优雅时髦,高腰A字轮廓；拼接百褶设计；精选柔韧纯色毛呢面料,合体,5-6分长
半截裙,1HY3076230090,A字拼百褶毛呢半身裙,花灰,￥639 ,￥639 ,优雅时髦,高腰A字轮廓；拼接百褶设计；精选柔韧纯色毛呢面料,合体,5-6分长
半截裙,1HN3033370910,条纹修身羊毛包臀半裙,黑白条,￥119 ,￥439 ,优雅俏丽,简约包臀裙；高腰修身版型；撞色条纹图案；精选柔软羊毛混纺,修身,5-6分长
半截裙,1HN3073400520,开叉卡通印花棉质半裙,军绿,￥199 ,￥539 ,趣味俏丽,摩登包臀裙型；舒适中腰设计；时髦前开叉；趣味卡通印花点缀,合体,5-6分长
半截裙,1HY3031180119,高腰纯色针织半身中裙,黑色,￥149 ,￥599 ,简约迷人,高腰A字轮廓；优雅及膝裙型；大气无繁复设计；精选柔韧混纺,宽松,5-6分长
半截裙,1HY3071040090,不规则A字毛呢半身裙,花灰,￥209 ,￥599 ,时尚魅力,高腰A字轮廓；不规则开叉设计；纯色优质羊毛呢料,合体,5-6分长
半截裙,1HY3071040304,不规则A字毛呢半身裙,花灰,￥209 ,￥599 ,时尚魅力,高腰A字轮廓；不规则开叉设计；纯色优质羊毛呢料,合体,5-6分长
半截裙,1HY3078310530,双排扣包臀裙中裙,黑色,￥140 ,￥469 ,优雅大方,修身包臀裙型；优雅及膝中长裙长；复古双排扣装饰,修身,5-6分长
半截裙,1HY3075930090,高腰纯色A字裙半身裙,黑色,￥131 ,￥439 ,简约百搭,显瘦高腰轮廓；上窄下宽A字版型；纯色无繁复设计,合体,5-6分长
半截裙,1HY3076190420,高腰提花毛呢A字半裙,橙色,￥209 ,￥599 ,简约百搭,高腰A字轮廓；大气纯色设计；提花立体质感；精选优质羊毛呢料,合体,5-6分长
半截裙,1HY3076200120,刺绣褶皱高腰A字半裙,黑色,￥223 ,￥639 ,摩登百搭,高腰A字轮廓；加入丰富压褶；撞色立体刺绣图案,宽松,5-6分长
半截裙,1HH3072570010,高腰A字撞色半身裙,米白,￥839 ,￥839 ,摩登优雅,高腰A字版型；复古撞色双排扣；弧形拼接剪裁；优选含羊毛面料,合体,5-6分长
半截裙,1HH3072570090,高腰A字撞色半身裙,米白,￥839 ,￥839 ,摩登优雅,高腰A字版型；复古撞色双排扣；弧形拼接剪裁；优选含羊毛面料,合体,5-6分长
半截裙,1HN3071700090,格子印花A字短裙,黑色,￥153 ,￥439 ,时尚活力,收腰A字版型；撞色格子设计；俏皮卡通印花；,宽松,5-6分长
半截裙,1HN3071700120,格子印花A字短裙,黑色,￥439 ,￥439 ,时尚活力,收腰A字版型；撞色格子设计；俏皮卡通印花；,宽松,5-6分长
半截裙,1HY3075900520,A字拼接提花修身半裙,黑色,￥469 ,￥469 ,简约百搭,中腰小A字裙型；时尚镶边拼接；精选网孔提花面料,修身,5-6分长
半截裙,1HY3076210090,高腰修身拼蕾丝半身裙,黑色,￥539 ,￥539 ,优雅迷人,高腰修身版型；时尚包臀裙；拼接镂空蕾丝下摆,修身,5-6分长
半截裙,1HJ3031960090,高腰开叉针织包臀半裙,黑色,￥119 ,￥439 ,时髦百搭,高腰修身版型；包臀流畅剪裁；性感开叉设计；优选棉质面料,修身,5-6分长
半截裙,1HJ3031960118,高腰开叉针织包臀半裙,黑色,￥119 ,￥439 ,时髦百搭,高腰修身版型；包臀流畅剪裁；性感开叉设计；优选棉质面料,修身,5-6分长
半截裙,1HJ3073600010,两件套百褶开叉半身裙,米白,￥131 ,￥439 ,百搭时髦,灵活两件套款；百褶透视效果；别致开叉设计,合体,5-6分长
半截裙,1HJ3073600110,两件套百褶开叉半身裙,米白,￥131 ,￥439 ,百搭时髦,灵活两件套款；百褶透视效果；别致开叉设计,合体,5-6分长
